type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-cc4,CC4,"Comprende las relaciones sistémicas de interdependencia, ecodependencia e interconexión entre actuaciones locales y globales, y adopta, de forma consciente y motivada, un estilo de vida sostenible y ecosocialmente responsable.",kc-cc,,,,,,,
OD,od-ccec4,CCEC4,"Conoce, selecciona y utiliza con creatividad diversos medios y soportes, así como técnicas plásticas, visuales, audiovisuales, sonoras o corporales, para la creación de productos artísticos y culturales, tanto de forma individual como colaborativa, identificando oportunidades de desarrollo personal, social y laboral, así como de emprendimiento.",kc-ccec,,,,,,,
OD,od-ccl1,CCL1,"Se expresa de forma oral, escrita, signada o multimodal con coherencia, corrección y adecuación a los diferentes contextos sociales, y participa en interacciones comunicativas con actitud cooperativa y respetuosa tanto para intercambiar información, crear conocimiento y transmitir opiniones, como para construir vínculos personales.",kc-ccl,,,,,,,
OD,od-stem4,STEM4,"Interpreta y transmite los elementos más relevantes de procesos, razonamientos, demostraciones, métodos y resultados científicos, matemáticos y tecnológicos de forma clara y precisa y en diferentes formatos (gráficos, tablas, diagramas, fórmulas, esquemas, símbolos...), aprovechando de forma crítica la cultura digital e incluyendo el lenguaje matemático-formal con ética y responsabilidad, para compartir y construir nuevos conocimientos.",kc-stem,,,,,,,
OD,od-cp2,CP2,"A partir de sus experiencias, realiza transferencias entre distintas lenguas como estrategia para comunicarse y ampliar su repertorio lingüístico individual.",kc-cp,,,,,,,
OD,od-stem3,STEM3,"Plantea y desarrolla proyectos diseñando, fabricando y evaluando diferentes prototipos o modelos para generar o utilizar productos que den solución a una necesidad o problema de forma creativa y en equipo, procurando la participación de todo el grupo, resolviendo pacíficamente los conflictos que puedan surgir, adaptándose ante la incertidumbre y valorando la importancia de la sostenibilidad.",kc-stem,,,,,,,
OD,od-cd5,CD5,"Desarrolla aplicaciones informáticas sencillas y soluciones tecnológicas creativas y sostenibles para resolver problemas concretos o responder a retos propuestos, mostrando interés y curiosidad por la evolución de las tecnologías digitales y por su desarrollo sostenible y uso ético.",kc-cd,,,,,,,
OD,od-cpsaa5,CPSAA5,[Pendiente: no definido en el Anexo I del Decreto 59/2022],kc-cpsaa,,,,,,,
OD,od-cd4,CD4,"Identifica riesgos y adopta medidas preventivas al usar las tecnologías digitales para proteger los dispositivos, los datos personales, la salud y el medioambiente, y para tomar conciencia de la importancia y necesidad de hacer un uso crítico, legal, seguro, saludable y sostenible de dichas tecnologías.",kc-cd,,,,,,,
SC,sc-tec4-1,CEs 1,"Identificar y proponer problemas tecnológicos con iniciativa y creatividad, estudiando las necesidades de su entorno próximo y aplicando estrategias y procesos colaborativos e iterativos relativos a proyectos, para idear y planificar soluciones de manera eficiente, accesible, sostenible e innovadora.",od-stem1,od-stem2,od-cd1,od-cd3,od-cpsaa3,od-cpsaa4,od-ce1,od-ce3
SC,sc-tec4-2,CEs 2,"Aplicar de forma apropiada y segura distintas técnicas y conocimientos interdisciplinares, utilizando procedimientos y recursos tecnológicos y analizando el ciclo de vida de productos, para fabricar soluciones tecnológicas accesibles y sostenibles que den respuesta a necesidades planteadas.",od-stem2,od-stem5,od-cd2,od-cpsaa4,od-cc4,od-ccec4,,
SC,sc-tec4-3,CEs 3,"Expresar, comunicar y difundir ideas, propuestas o soluciones tecnológicas en diferentes foros de manera efectiva, usando un lenguaje inclusivo y no sexista, empleando los recursos disponibles y aplicando los elementos y técnicas necesarias, para intercambiar la información de manera responsable y fomentar el trabajo en equipo.",od-ccl1,od-stem4,od-cd3,,,,,
SC,sc-tec4-4,CEs 4,"Desarrollar soluciones automatizadas a problemas planteados, aplicando los conocimientos necesarios e incorporando tecnologías emergentes, para diseñar y construir sistemas de control programables y robóticos.",od-cp2,od-stem1,od-stem3,od-cd5,od-cpsaa5,od-ce3,,
SC,sc-tec4-5,CEs 5,"Aprovechar y emplear de manera responsable las posibilidades de las herramientas digitales, adaptándolas a sus necesidades, configurándolas y aplicando conocimientos interdisciplinares, para la resolución de tareas de una manera más eficiente.",od-cp2,od-cd2,od-cd5,od-cpsaa4,od-cpsaa5,,,
SC,sc-tec4-6,CEs 6,"Analizar procesos tecnológicos, teniendo en cuenta su impacto en la sociedad y el entorno y aplicando criterios de sostenibilidad y accesibilidad, para hacer un uso ético y ecosocialmente responsable de la tecnología.",od-stem2,od-stem5,od-cd4,od-cc4,,,,
EC,ec-tec4-1.1,1.1,"Idear y planificar soluciones tecnológicas emprendedoras que generen un valor para la comunidad a partir de la observación y el análisis del entorno más cercano, estudiando sus necesidades, requisitos y posibilidades de mejora.",,,,,,,,
EC,ec-tec4-1.2,1.2,"Aplicar con iniciativa estrategias colaborativas de gestión de proyectos con una perspectiva interdisciplinar y siguiendo un proceso iterativo de validación, desde la fase de ideación hasta la difusión de la solución.",,,,,,,,
EC,ec-tec4-1.3,1.3,"Abordar la gestión del proyecto de forma creativa, aplicando estrategias y técnicas colaborativas adecuadas, así como métodos de investigación en la ideación de soluciones lo más eficiente, accesibles e innovadoras posibles.",,,,,,,,
EC,ec-tec4-2.1,2.1,"Analizar el diseño de un producto que dé respuesta a una necesidad planteada, evaluando su demanda, evolución y previsión de fin de ciclo de vida con un criterio ético, responsable inclusivo.",,,,,,,,
EC,ec-tec4-2.2,2.2,"Fabricar productos y soluciones tecnológicas, aplicando herramientas de diseño asistido, técnicas de elaboración manual, mecánica y digital y utilizando los materiales y recursos mecánicos, eléctricos, electrónicos y digitales adecuados.",,,,,,,,
EC,ec-tec4-3.1,3.1,"Intercambiar información y fomentar el trabajo en equipo de manera asertiva, empleando las herramientas digitales adecuadas junto con el vocabulario técnico, símbolos y esquemas de sistemas tecnológicos apropiados.",,,,,,,,
EC,ec-tec4-3.2,3.2,"Presentar y difundir las propuestas o soluciones tecnológicas de manera efectiva, empleando la entonación, expresión, gestión del tiempo y adaptación adecuada del discurso, así como un lenguaje inclusivo y no sexista.",,,,,,,,
EC,ec-tec4-4.1,4.1,"Diseñar, construir, controlar o simular sistemas automáticos programables y robots que sean capaces de realizar tareas de forma autónoma, aplicando conocimientos de mecánica, electrónica, neumática y componentes de los sistemas de control, así como otros conocimientos interdisciplinares.",,,,,,,,
EC,ec-tec4-4.2,4.2,"Integrar en las máquinas y sistemas tecnológicos aplicaciones informáticas y tecnologías digitales emergentes de control y simulación como internet de las cosas, big data e inteligencia artificial con sentido crítico y ético.",,,,,,,,
EC,ec-tec4-5.1,5.1,"Resolver tareas propuestas de manera eficiente, mediante el uso y configuración de diferentes aplicaciones y herramientas digitales, aplicando conocimientos interdisciplinares con autonomía.",,,,,,,,
EC,ec-tec4-6.1,6.1,"Hacer un uso responsable de la tecnología, mediante el análisis y aplicación de criterios de sostenibilidad y accesibilidad en la selección de materiales y en el diseño de estos, así como en los procesos de fabricación de productos tecnológicos, minimizando el impacto negativo en la sociedad y en el planeta.",,,,,,,,
EC,ec-tec4-6.2,6.2,"Analizar los beneficios que, en el cuidado del entorno, aportan la arquitectura bioclimática y el ecotransporte, valorando la contribución de las tecnologías al desarrollo sostenible.",,,,,,,,
EC,ec-tec4-6.3,6.3,"Identificar y valorar la repercusión y los beneficios del desarrollo de proyectos tecnológicos de carácter social por medio de comunidades abiertas, acciones de voluntariado o proyectos de servicio a la comunidad.",,,,,,,,
SB,sb-tec4-a1,A.1,Estrategias de gestión de proyectos colaborativos y técnicas de resolución de problemas iterativas.,,,,,,,,
SB,sb-tec4-a2,A.2,"Estudio de necesidades del centro, locales, regionales, etc. Planteamiento de proyectos colaborativos o cooperativos.",,,,,,,,
SB,sb-tec4-a3,A.3,Técnicas de ideación,,,,,,,,
SB,sb-tec4-a4,A.4,"Emprendimiento, perseverancia y creatividad en la resolución de problemas desde una perspectiva interdisciplinar de la actividad tecnológica y satisfacción e interés por el trabajo y la calidad del mismo.",,,,,,,,
SB,sb-tec4-a5,A.5,Ciclo de vida de un producto y sus fases. Análisis sencillos. Obsolescencia programada.,,,,,,,,
SB,sb-tec4-a6,A.6,Estrategias de selección de materiales en base a sus propiedades o requisitos.,,,,,,,,
SB,sb-tec4-a7,A.7,Herramientas de diseño asistido por computador en tres dimensiones en la representación o fabricación de piezas aplicadas a proyectos.,,,,,,,,
SB,sb-tec4-a8,A.8,Técnicas de fabricación manual y mecánica. Aplicaciones prácticas,,,,,,,,
SB,sb-tec4-a9,A.9,Técnicas de fabricación digital. Impresión en tres dimensiones y corte. Aplicaciones prácticas.,,,,,,,,
SB,sb-tec4-a10,A.10,"Presentación y difusión del proyecto. Elementos, técnicas y herramientas. Comunicación efectiva: entonación, expresión, gestión del tiempo, adaptación del discurso y uso de un lenguaje inclusivo, libre de estereotipos sexistas.",,,,,,,,
SB,sb-tec4-b1,B.1,"Electrónica analógica. Componentes básicos, simbología, análisis y montaje físico y simulado de circuitos elementales.",,,,,,,,
SB,sb-tec4-b2,B.2,Electrónica digital básica.,,,,,,,,
SB,sb-tec4-b3,B.3,Neumática básica. Circuitos.,,,,,,,,
SB,sb-tec4-b4,B.4,"Elementos mecánicos, electrónicos y neumáticos aplicados a la robótica, contextualizando en el sector industrial asturiano. Montaje físico o simulado.",,,,,,,,
SB,sb-tec4-c1,C.1,"Componentes de sistemas de control programado: controladores, sensores y actuadores.",,,,,,,,
SB,sb-tec4-c2,C.2,El ordenador y dispositivos móviles como elemento de programación y control. Trabajo con simuladores informáticos en la verificación y comprobación del funcionamiento de los sistemas diseñados. Iniciación a la inteligencia artificial y big data: aplicaciones. Espacios compartidos y discos virtuales.,,,,,,,,
SB,sb-tec4-c3,C.3,"Telecomunicaciones en sistemas de control digital: internet de las cosas; elementos, comunicaciones y control. Aplicaciones prácticas.",,,,,,,,
SB,sb-tec4-c4,C.4,"Robótica. Diseño, construcción y control de robots sencillos de manera física o simulada.",,,,,,,,
SB,sb-tec4-d1,D.1,"Sostenibilidad y accesibilidad en la selección de materiales y diseño de procesos, de productos y sistemas tecnológicos.",,,,,,,,
SB,sb-tec4-d2,D.2,Arquitectura bioclimática y sostenible. Ahorro energético en edificios.,,,,,,,,
SB,sb-tec4-d3,D.3,Transporte y sostenibilidad.,,,,,,,,
SB,sb-tec4-d4,D.4,"Comunidades abiertas, voluntariado tecnológico y proyectos de servicio a la comunidad. Ejemplos de su aplicación en Asturias.",,,,,,,,
