type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-ccec3.1,CCEC3.1,"Expresa ideas, opiniones, sentimientos y emociones con creatividad y espíritu crítico, realizando con rigor sus propias producciones culturales y artísticas, para participar de forma activa en la promoción de los derechos humanos y los procesos de socialización y de construcción de la identidad personal que se derivan de la práctica artística.",kc-ccec,,,,,,,
OD,od-cd3,CD3,"Selecciona, configura y utiliza dispositivos digitales, herramientas, aplicaciones y servicios en línea y los incorpora en su entorno personal de aprendizaje digital para comunicarse, trabajar colaborativamente y compartir información, gestionando de manera responsable sus acciones, presencia y visibilidad en la red y ejerciendo una ciudadanía digital activa, cívica y reflexiva.",kc-cd,,,,,,,
OD,od-cpsaa3.2,CPSAA3.2,"Distribuye en un grupo las tareas, recursos y responsabilidades de manera ecuánime, según sus objetivos, favoreciendo un enfoque sistémico para contribuir a la consecución de objetivos compartidos.",kc-cpsaa,,,,,,,
OD,od-ce2,CE2,"Evalúa y reflexiona sobre las fortalezas y debilidades propias y las de otras personas, haciendo uso de estrategias de autoconocimiento y autoeficacia, interioriza los conocimientos económicos y financieros específicos y los transfiere a contextos locales y globales, aplicando estrategias y destrezas que agilicen el trabajo colaborativo y en equipo, para reunir y optimizar los recursos necesarios, que lleven a la acción una experiencia o iniciativa emprendedora de valor.",kc-ce,,,,,,,
OD,od-ce3,CE3,"Lleva a cabo el proceso de creación de ideas y soluciones innovadoras y toma decisiones, con sentido crítico y ético, aplicando conocimientos técnicos específicos y estrategias ágiles de planificación y gestión de proyectos, y reflexiona sobre el proceso realizado y el resultado obtenido, para elaborar un prototipo final de valor para el resto de las personas, considerando tanto la experiencia de éxito como de fracaso, una oportunidad para aprender.",kc-ce,,,,,,,
OD,od-ccec4.1,CCEC4.1,"Selecciona e integra con creatividad diversos medios y soportes, así como técnicas plásticas, visuales, audiovisuales, sonoras o corporales, para diseñar y producir proyectos artísticos y culturales sostenibles, analizando las oportunidades de desarrollo personal, social y laboral que ofrecen sirviéndose de la interpretación, la ejecución, la improvisación o la composición.",kc-ccec,,,,,,,
OD,od-ccec4.2,CCEC4.2,"Planifica, adapta y organiza sus conocimientos, destrezas y actitudes para responder con creatividad y eficacia a los desempeños derivados de una producción cultural o artística, individual o colectiva, utilizando diversos lenguajes, códigos, técnicas, herramientas y recursos plásticos, visuales, audiovisuales, musicales, corporales o escénicos, valorando tanto el proceso como el producto final y comprendiendo las oportunidades personales, sociales, inclusivas y económicas que ofrecen.",kc-ccec,,,,,,,
SC,sc-fart2-1,CEs 1,"Comprender los cambios en la concepción del arte, analizando las semejanzas y las diferencias entre distintos periodos históricos o contextos culturales, para explicar el enriquecimiento que supone la diversidad.",od-ccl1,od-cpsaa4,od-cc1,od-ccec1,od-ccec2,,,
SC,sc-fart2-2,CEs 2,"Reflexionar sobre las funciones del arte a lo largo de la historia analizando la evolución de su papel en cada periodo, para apreciar sus singularidades y poner en valor el patrimonio cultural y artístico de cualquier época.",od-ccl1,od-cpsaa4,od-cc1,od-cc3,od-ccec1,od-ccec2,,
SC,sc-fart2-3,CEs 3,"Analizar formal, funcional y semánticamente producciones artísticas de diversos periodos y estilos, reconociendo sus elementos constituyentes y las claves de sus lenguajes y usando vocabulario específico, para desarrollar el criterio estético y ampliar las posibilidades de disfrute del arte.",od-ccl2,od-cd1,od-cpsaa1.2,od-cpsaa4,od-cc1,od-ccec1,od-ccec2,
SC,sc-fart2-4,CEs 4,"Explicar obras artísticas realizadas en distintos medios y soportes, identificando el contexto social, geográfico e histórico en el que se crearon, así como sus posibles influencias y proyecciones, para valorarlas como testimonios de una época y una cultura y como elementos del patrimonio.",od-ccl1,od-ccl2,od-cd1,od-cpsaa4,od-cc1,od-ccec1,od-ccec2,
SC,sc-fart2-5,CEs 5,"Comprender el poder comunicativo del arte, identificando y reconociendo el reflejo de las experiencias vitales en diferentes producciones, para valorar la expresión artística como herramienta potenciadora de la creatividad, la imaginación, la autoestima y el crecimiento personal.",od-ccl1,od-cpsaa1.1,od-cpsaa1.2,od-cpsaa3.1,od-cc1,od-ccec2,od-ccec3.1,
SC,sc-fart2-6,CEs 6,"Interpretar diversas creaciones artísticas a partir del estudio de su forma, su significado, su contexto de creación y su recepción, para desarrollar la sensibilidad y el sentido crítico y para apreciar la diversidad de percepciones y opiniones ante las producciones artísticas.",od-ccl1,od-cpsaa4,od-cc1,od-cc3,od-ccec1,od-ccec2,,
SC,sc-fart2-7,CEs 7,"Elaborar con creatividad proyectos artísticos individuales o colectivos, investigando estilos, técnicas y lenguajes multidisciplinares y seleccionando y aplicando los más adecuados, para dar forma a las ideas y objetivos planteados y para aprender a afrontar nuevos retos artísticos.",od-cd3,od-cpsaa3.1,od-cpsaa3.2,od-cc3,od-ce2,od-ce3,od-ccec4.1,od-ccec4.2
EC,ec-fart2-1.1,1.1,"Explicar de forma respetuosa el enriquecimiento que supone la diversidad en el arte, estudiando obras de épocas y culturas distintas a partir de la vinculación con su contexto y analizando el concepto de arte al que responden.",,,,,,,,
EC,ec-fart2-1.2,1.2,"Argumentar la evolución en la concepción del arte en la historia, comparando con iniciativa sus significados en periodos y culturas diferentes y analizando sus semejanzas y diferencias.",,,,,,,,
EC,ec-fart2-2.1,2.1,"Distinguir las funciones del arte a lo largo de la historia, analizando sin prejuicios su evolución a partir del estudio de diversas producciones artísticas de distintos estilos y épocas.",,,,,,,,
EC,ec-fart2-2.2,2.2,"Explicar las singularidades de diversas manifestaciones culturales y artísticas, relacionándolas con su función de forma abierta, crítica y respetuosa.",,,,,,,,
EC,ec-fart2-3.1,3.1,"Identificar los elementos constituyentes de manifestaciones artísticas de diversos periodos y estilos, reconociendo las claves de sus lenguajes y justificando su relación con la época, artista o movimiento correspondiente.",,,,,,,,
EC,ec-fart2-3.2,3.2,"Analizar formal, funcional y semánticamente, con criterio y sensibilidad, diferentes manifestaciones artísticas, haciendo uso de la terminología específica asociada a sus lenguajes.",,,,,,,,
EC,ec-fart2-4.1,4.1,"Analizar producciones artísticas de diversos estilos y épocas y realizadas en distintos medios y soportes, relacionándolas con su contexto social, geográfico e histórico de creación y explicando las posibles relaciones con obras de otras épocas y culturas.",,,,,,,,
EC,ec-fart2-4.2,4.2,"Compartir las conclusiones de investigaciones sobre producciones artísticas de diversos estilos y épocas y las relaciones con su contexto, usando los medios analógicos y digitales más adecuados.",,,,,,,,
EC,ec-fart2-5.1,5.1,"Explicar las diferentes posibilidades expresivas del arte y su poder de transmisión de ideas, conceptos, sentimientos y emociones a partir de obras de artistas de distintas épocas y estilos, analizando las distintas interpretaciones que se han dado de ellas.",,,,,,,,
EC,ec-fart2-5.2,5.2,"Analizar producciones artísticas de diversos periodos y estilos, vinculándolas creativamente con experiencias vitales propias y ajenas y valorándolas como herramientas potenciadoras de la creatividad, la imaginación, la autoestima y el crecimiento personal.",,,,,,,,
EC,ec-fart2-6.1,6.1,"Interpretar creaciones artísticas de distintos periodos y estilos, analizando su forma, su significado y su contexto de creación e incorporando las ideas, conocimientos, emociones y sentimientos propios.",,,,,,,,
EC,ec-fart2-6.2,6.2,"Comparar las interpretaciones que se han dado de diversas manifestaciones artísticas, analizando los diferentes puntos de vista y proponiendo una valoración personal.",,,,,,,,
EC,ec-fart2-7.1,7.1,"Plantear proyectos artísticos, individuales o colectivos, seleccionando los estilos, técnicas y lenguajes más adecuados de diversas disciplinas, y organizando y distribuyendo las tareas de manera razonada.",,,,,,,,
EC,ec-fart2-7.2,7.2,"Llevar a cabo con creatividad proyectos artísticos individuales o colectivos, materializando las ideas y objetivos planteados, aplicando los aprendizajes adquiridos, asumiendo los roles asignados y respetando, en su caso, las aportaciones ajenas.",,,,,,,,
SB,sb-fart2-a1,A.1,"Tecnología del arte, materiales, técnicas y procedimientos.",,,,,,,,
SB,sb-fart2-a2,A.2,Terminología específica del arte y la arquitectura.,,,,,,,,
SB,sb-fart2-a3,A.3,"Aspectos históricos, geográficos y sociales del arte.",,,,,,,,
SB,sb-fart2-a4,A.4,Teorías del arte. Definición de arte a lo largo de la historia y perspectiva actual.,,,,,,,,
SB,sb-fart2-a5,A.5,Perspectiva de género en el arte: representaciones y creaciones de mujeres.,,,,,,,,
SB,sb-fart2-a6,A.6,Arte conceptual y arte objeto.,,,,,,,,
SB,sb-fart2-b1,B.1,Introducción al arte precolombino y el arte africano precolonial.,,,,,,,,
SB,sb-fart2-b2,B.2,Sistemas de representación espacial en la pintura. De la pintura primitiva a la ruptura cubista.,,,,,,,,
SB,sb-fart2-b3,B.3,El impresionismo y posimpresionismo pictórico.,,,,,,,,
SB,sb-fart2-b4,B.4,El Realismo: conceptos y enfoques. El Hiperrealismo.,,,,,,,,
SB,sb-fart2-b5,B.5,"El Surrealismo. Influencias posteriores en el arte, el cine y la publicidad.",,,,,,,,
SB,sb-fart2-b6,B.6,La abstracción: orígenes y evolución.,,,,,,,,
SB,sb-fart2-c1,C.1,Introducción a la arquitectura y escultura griegas. Órdenes. Obras y periodos más relevantes.,,,,,,,,
SB,sb-fart2-c2,C.2,El retrato escultórico en la Roma Antigua.,,,,,,,,
SB,sb-fart2-c3,C.3,Claves de la arquitectura a través de las diferentes épocas y estilos: de la romanización a la Baja Edad Media.,,,,,,,,
SB,sb-fart2-c4,C.4,"El renacer del arte clásico en la arquitectura, pintura y escultura: del trecento al cinquecento.",,,,,,,,
SB,sb-fart2-c5,C.5,La proyección clásica en la edad contemporánea: del Neoclasicismo a la pintura metafísica.,,,,,,,,
SB,sb-fart2-d1,D.1,"La exaltación barroca, aportaciones a la pintura y escultura.",,,,,,,,
SB,sb-fart2-d2,D.2,El Romanticismo y el origen de la modernidad.,,,,,,,,
SB,sb-fart2-d3,D.3,El Expresionismo alemán. Del Fauvismo al Expresionismo Figurativo del s. XX.,,,,,,,,
SB,sb-fart2-d4,D.4,Del rechazo dadaísta al arte intermedia de Fluxus.,,,,,,,,
SB,sb-fart2-e1,E.1,El Modernismo. Arquitectura y artes aplicadas. La arquitectura orgánica.,,,,,,,,
SB,sb-fart2-e2,E.2,La Bauhaus. Arte y función. Diseño y artes aplicadas. El Art Déco. Arte y artesanía.,,,,,,,,
SB,sb-fart2-e3,E.3,La arquitectura del vidrio y hierro y el Movimiento Moderno.,,,,,,,,
SB,sb-fart2-e4,E.4,Arte y medios de comunicación: del cartel al Pop Art.,,,,,,,,
SB,sb-fart2-e5,E.5,"El arte en pantalla: el videoarte, arte en las redes, arte digital. La luz como elemento plástico.",,,,,,,,
SB,sb-fart2-e6,E.6,Arte y ecología. Del Land Art y el Arte Povera hasta nuestros días.,,,,,,,,
SB,sb-fart2-e7,E.7,El arte como instrumento de transformación de la sociedad. De los individualismos artísticos al arte colaborativo. Espacios urbanos e intervenciones artísticas. Arte urbano.,,,,,,,,
SB,sb-fart2-f1,F.1,"Metodologías de estudio de las formas, las funciones y los significados asociados a los movimientos y estilos artísticos, y de análisis técnico y procedimental a la obra de arte.",,,,,,,,
SB,sb-fart2-f2,F.2,La distribución de tareas en los proyectos artísticos colectivos: criterios de selección a partir de las habilidades requeridas.,,,,,,,,
SB,sb-fart2-f3,F.3,Metodología proyectual. Fases de los proyectos artísticos.,,,,,,,,
SB,sb-fart2-f4,F.4,"Estrategias de selección de estilos, técnicas y lenguajes.",,,,,,,,
BB,bb-fart2-a,A,Los fundamentos del arte,,,,,,,,
BB,bb-fart2-b,B,"Visión, realidad y representación",,,,,,,,
BB,bb-fart2-c,C,El arte clásico y sus proyecciones,,,,,,,,
BB,bb-fart2-d,D,Arte y expresión,,,,,,,,
BB,bb-fart2-e,E,"Naturaleza, sociedad y comunicación en el arte",,,,,,,,
BB,bb-fart2-f,F,Metodologías y estrategias.,,,,,,,,
