type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-ccec4,CCEC4,"Conoce, selecciona y utiliza con creatividad diversos medios y soportes, así como técnicas plásticas, visuales, audiovisuales, sonoras o corporales, para la creación de productos artísticos y culturales, tanto de forma individual como colaborativa, identificando oportunidades de desarrollo personal, social y laboral, así como de emprendimiento.",kc-ccec,,,,,,,
OD,od-ccl2,CCL2,"Comprende, interpreta y valora con actitud crítica textos orales, escritos, signados o multimodales de los ámbitos personal, social, educativo y profesional para participar en diferentes contextos de manera activa e informada y para construir conocimiento.",kc-ccl,,,,,,,
OD,od-ccl3,CCL3,"Localiza, selecciona y contrasta de manera progresivamente autónoma información procedente de diferentes fuentes, evaluando su fiabilidad y pertinencia en función de los objetivos de lectura y evitando los riesgos de manipulación y desinformación, y la integra y transforma en conocimiento para comunicarla adoptando un punto de vista creativo, crítico y personal a la par que respetuoso con la propiedad intelectual.",kc-ccl,,,,,,,
OD,od-cd1,CD1,"Realiza búsquedas en Internet atendiendo a criterios de validez, calidad, actualidad y fiabilidad, seleccionando los resultados de manera crítica y archivándolos, para recuperarlos, referenciarlos y reutilizarlos, respetando la propiedad intelectual.",kc-cd,,,,,,,
OD,od-cd2,CD2,"Gestiona y utiliza su entorno personal digital de aprendizaje para construir conocimiento y crear contenidos digitales, mediante estrategias de tratamiento de la información y el uso de diferentes herramientas digitales, seleccionando y configurando la más adecuada en función de la tarea y de sus necesidades de aprendizaje permanente.",kc-cd,,,,,,,
OD,od-cpsaa3,CPSAA3,"Comprende proactivamente las perspectivas y las experiencias de las demás personas y las incorpora a su aprendizaje, para participar en el trabajo en grupo, distribuyendo y aceptando tareas y responsabilidades de manera equitativa y empleando estrategias cooperativas.",kc-cpsaa,,,,,,,
OD,od-ce3,CE3,"Desarrolla el proceso de creación de ideas y soluciones valiosas y toma decisiones, de manera razonada, utilizando estrategias ágiles de planificación y gestión, y reflexiona sobre el proceso realizado y el resultado obtenido, para llevar a término el proceso de creación de prototipos innovadores y de valor, considerando la experiencia como una oportunidad para aprender.",kc-ce,,,,,,,
OD,od-ccl5,CCL5,"Pone sus prácticas comunicativas al servicio de la convivencia democrática, la resolución dialogada de los conflictos y la igualdad de derechos de todas las personas, evitando los usos discriminatorios, así como los abusos de poder, para favorecer la utilización no solo eficaz sino también ética de los diferentes sistemas de comunicación.",kc-ccl,,,,,,,
OD,od-cp3,CP3,"Conoce, valora y respeta la diversidad lingüística y cultural presente en la sociedad, integrándola en su desarrollo personal como factor de diálogo, para fomentar la cohesión social.",kc-cp,,,,,,,
OD,od-stem3,STEM3,"Plantea y desarrolla proyectos diseñando, fabricando y evaluando diferentes prototipos o modelos para generar o utilizar productos que den solución a una necesidad o problema de forma creativa y en equipo, procurando la participación de todo el grupo, resolviendo pacíficamente los conflictos que puedan surgir, adaptándose ante la incertidumbre y valorando la importancia de la sostenibilidad.",kc-stem,,,,,,,
OD,od-cc3,CC3,"Comprende y analiza problemas éticos fundamentales y de actualidad, considerando críticamente los valores propios y ajenos, y desarrollando juicios propios para afrontar la controversia moral con actitud dialogante, argumentativa, respetuosa y opuesta a cualquier tipo de discriminación o violencia.",kc-cc,,,,,,,
OD,od-ce2,CE2,"Evalúa las fortalezas y debilidades propias, haciendo uso de estrategias de autoconocimiento y autoeficacia, y comprende los elementos fundamentales de la economía y las finanzas, aplicando conocimientos económicos y financieros a actividades y situaciones concretas, utilizando destrezas que favorezcan el trabajo colaborativo y en equipo, para reunir y optimizar los recursos necesarios que lleven a la acción una experiencia emprendedora que genere valor.",kc-ce,,,,,,,
OD,od-cd4,CD4,"Identifica riesgos y adopta medidas preventivas al usar las tecnologías digitales para proteger los dispositivos, los datos personales, la salud y el medioambiente, y para tomar conciencia de la importancia y necesidad de hacer un uso crítico, legal, seguro, saludable y sostenible de dichas tecnologías.",kc-cd,,,,,,,
OD,od-cpsaa1,CPSAA1,"Regula y expresa sus emociones, fortaleciendo el optimismo, la resiliencia, la autoeficacia y la búsqueda de propósito y motivación hacia el aprendizaje, para gestionar los retos y cambios y armonizarlos con sus propios objetivos.",kc-cpsaa,,,,,,,
OD,od-cc4,CC4,"Comprende las relaciones sistémicas de interdependencia, ecodependencia e interconexión entre actuaciones locales y globales, y adopta, de forma consciente y motivada, un estilo de vida sostenible y ecosocialmente responsable.",kc-cc,,,,,,,
OD,od-ccec1,CCEC1,"Conoce, aprecia críticamente y respeta el patrimonio cultural y artístico, implicándose en su conservación y valorando el enriquecimiento inherente a la diversidad cultural y artística.",kc-ccec,,,,,,,
SC,sc-fq3-1,CEs 1,"Comprender y relacionar los motivos por los que ocurren los principales fenómenos fisicoquímicos del entorno, explicándolos en términos de las leyes y teorías científicas adecuadas, para resolver problemas con el fin de aplicarlas para mejorar la realidad cercana y la calidad de vida humana.",od-ccl1,od-stem1,od-stem2,od-stem4,od-cpsaa4,,,
SC,sc-fq3-2,CEs 2,"Expresar las observaciones realizadas por el alumnado en forma de preguntas, formulando hipótesis para explicarlas y comprobando dichas hipótesis a través de la experimentación científica, la indagación y la búsqueda de evidencias, para desarrollar los razonamientos propios del pensamiento científico y mejorar las destrezas en el uso de las metodologías científicas.",,,,,,,,
SC,sc-fq3-3,CEs 3,"Manejar con soltura las reglas y normas básicas de la física y la química en lo referente al lenguaje de la IUPAC, al lenguaje matemático, al empleo de unidades de medida correctas, al uso seguro del laboratorio y a la interpretación y producción de datos e información en diferentes formatos y fuentes, para reconocer el carácter universal y transversal del lenguaje científico y la necesidad de una comunicación fiable en investigación y",od-stem4,od-stem5,od-cd3,od-cpsaa2,od-cc1,od-ccec2,od-ccec4,
SC,sc-fq3-4,CEs 4,"Utilizar de forma crítica, eficiente y segura plataformas digitales y recursos variados, tanto para el trabajo individual como en equipo, para fomentar la creatividad, el desarrollo personal y el aprendizaje individual y social, mediante la consulta de información, la creación de materiales y la comunicación efectiva en los diferentes entornos de aprendizaje.",od-ccl2,od-ccl3,od-stem4,od-cd1,od-cd2,od-cpsaa3,od-ce3,od-ccec4
SC,sc-fq3-5,CEs 5,"Utilizar las estrategias propias del trabajo colaborativo, potenciando el crecimiento entre iguales como base emprendedora de una comunidad científica crítica, ética y eficiente, para comprender la importancia de la ciencia en la mejora de la sociedad, las aplicaciones y repercusiones de los avances científicos, la preservación de la salud y la conservación sostenible del medio ambiente.",od-ccl5,od-cp3,od-stem3,od-stem5,od-cd3,od-cpsaa3,od-cc3,od-ce2
SC,sc-fq3-6,CEs 6,Comprender y valorar la ciencia como una construcción colectiva,od-stem2,od-stem5,od-cd4,od-cpsaa1,od-cpsaa4,od-cc4,od-ccec1,
EC,ec-fq3-1.1,1.1,"Identificar, comprender y explicar los fenómenos fisicoquímicos cotidianos, a partir de los principios, teorías y leyes científicas adecuadas y expresándolos de manera argumentada, utilizando diversidad de soportes y medios de comunicación.",,,,,,,,
EC,ec-fq3-1.2,1.2,"Resolver los problemas fisicoquímicos planteados utilizando las leyes y teorías científicas adecuadas, razonando los procedimientos utilizados para encontrar las soluciones y expresando adecuadamente los resultados.",,,,,,,,
EC,ec-fq3-1.3,1.3,"Reconocer y describir en el entorno inmediato situaciones problemáticas reales de índole científica y emprender iniciativas en las que la ciencia, y en particular la física y la química, pueden contribuir a su solución, analizando críticamente su impacto en la sociedad.",,,,,,,,
EC,ec-fq3-2.1,2.1,"Emplear las metodologías propias de la ciencia en la identificación y descripción de fenómenos a partir de cuestiones a las que se pueda dar respuesta a través de la indagación, la deducción, el trabajo experimental y el razonamiento lógico-matemático, diferenciándolas de aquellas pseudocientíficas que no admiten comprobación experimental.",,,,,,,,
EC,ec-fq3-2.2,2.2,"Seleccionar, de acuerdo con la naturaleza de las cuestiones que se traten, la mejor manera de comprobar o refutar las hipótesis formuladas, diseñando estrategias de indagación y búsqueda de evidencias que permitan obtener conclusiones y respuestas ajustadas a la naturaleza de la pregunta formulada.",,,,,,,,
EC,ec-fq3-2.3,2.3,"Aplicar las leyes y teorías científicas conocidas al formular cuestiones e hipótesis, siendo coherente con el conocimiento científico existente y diseñando los procedimientos experimentales o deductivos necesarios para resolverlas o comprobarlas.",,,,,,,,
EC,ec-fq3-3.1,3.1,"Emplear datos en diferentes formatos para interpretar y comunicar información relativa a un proceso fisicoquímico concreto, relacionando entre sí lo que cada uno de ellos contiene, y extrayendo en cada caso lo más relevante para la resolución de un problema.",,,,,,,,
EC,ec-fq3-3.2,3.2,"Utilizar adecuadamente las reglas básicas de la física y la química, incluyendo el uso de unidades de medida, las herramientas matemáticas y las reglas de nomenclatura, consiguiendo una comunicación efectiva con toda la comunidad científica.",,,,,,,,
EC,ec-fq3-3.3,3.3,"Poner en práctica las normas de uso de los espacios específicos de la ciencia, como el laboratorio de física y química, asegurando la salud propia y colectiva, la conservación sostenible del medio ambiente y el cuidado de las instalaciones.",,,,,,,,
EC,ec-fq3-4.1,4.1,"Utilizar recursos variados, tradicionales y digitales, mejorando el aprendizaje autónomo y la interacción con otros miembros de la comunidad educativa, con respeto hacia docentes y estudiantes y analizando críticamente las aportaciones de cada participante.",,,,,,,,
EC,ec-fq3-4.2,4.2,"Trabajar de forma adecuada con medios variados, tradicionales y digitales, en la consulta de información y la creación de contenidos, seleccionando con criterio las fuentes más fiables y desechando las menos adecuadas y mejorando el aprendizaje propio y colectivo.",,,,,,,,
EC,ec-fq3-5.1,5.1,"Establecer interacciones constructivas y coeducativas, emprendiendo actividades de cooperación, como forma de construir un medio de trabajo eficiente en la ciencia.",,,,,,,,
EC,ec-fq3-5.2,5.2,"Emprender, de forma guiada y de acuerdo con la metodología adecuada, proyectos científicos que involucren al alumnado en la mejora de la sociedad y que creen valor para el individuo y para la comunidad.",,,,,,,,
EC,ec-fq3-6.1,6.1,"Reconocer y valorar, a través del análisis histórico de los avances científicos logrados por hombres y mujeres de ciencia, que la ciencia es un proceso en permanente construcción y que existen repercusiones mutuas de la ciencia actual con la tecnología, la sociedad y el medio ambiente.",,,,,,,,
EC,ec-fq3-6.2,6.2,"Detectar en el entorno las necesidades tecnológicas, ambientales, económicas y sociales más importantes que demanda la sociedad entendiendo la capacidad de la ciencia para darles solución sostenible a través de la implicación de toda la ciudadanía.",,,,,,,,
SB,sb-fq3-a1,A.1,"Metodologías de la investigación científica: identificación y formulación de cuestiones, elaboración de hipótesis y comprobación experimental de las mismas.",,,,,,,,
SB,sb-fq3-a2,A.2,"Trabajo experimental y proyectos de investigación: estrategias en la resolución problemas y en el desarrollo de investigaciones mediante la indagación, la deducción, la búsqueda de evidencias y el razonamiento lógico-matemático haciendo inferencias válidas de las observaciones y obteniendo conclusiones.",,,,,,,,
SB,sb-fq3-a3,A.3,"Diversos entornos y recursos de aprendizaje científico como el laboratorio o los entornos virtuales: materiales, sustancias y herramientas tecnológicas.",,,,,,,,
SB,sb-fq3-a4,A.4,"Normas de uso de cada espacio, asegurando y protegiendo así la salud propia y comunitaria, la seguridad en las redes y el respeto hacia el medio ambiente.",,,,,,,,
SB,sb-fq3-a5,A.5,El lenguaje científico: unidades del Sistema Internacional y sus símbolos. Herramientas matemáticas básicas en diferentes escenarios científicos y de aprendizaje.,,,,,,,,
SB,sb-fq3-a6,A.6,"Estrategias de interpretación y producción de información científica utilizando diferentes formatos y diferentes medios: desarrollo del criterio propio basado en lo que el pensamiento científico aporta a la mejora de la sociedad para hacerla más justa, equitativa e igualitaria.",,,,,,,,
SB,sb-fq3-a7,A.7,"Valoración de la cultura científica y del papel de científicos y científicas, en los principales hitos históricos y actuales de la física y la química para el avance y la mejora de la sociedad con especial atención a aquellos vinculados con el Principado de Asturias.",,,,,,,,
SB,sb-fq3-b1,B.1,"Teoría cinético-molecular: aplicación a observaciones sobre la materia explicando sus propiedades, los estados de agregación, los cambios de estado, y la formación de mezclas y disoluciones (introducción al estudio cuantitativo).",,,,,,,,
SB,sb-fq3-b2,B.2,"Experimentos relacionados con los sistemas materiales: conocimiento y descripción de sus propiedades, su composición y su clasificación.",,,,,,,,
SB,sb-fq3-b3,B.3,"Estructura atómica: desarrollo histórico de los modelos atómicos (Dalton, Thomson y Rutherford), existencia, formación y propiedades de los isótopos e identificación de los símbolos de los principales elementos y su ordenación en la tabla periódica.",,,,,,,,
SB,sb-fq3-b4,B.4,"Sustancias químicas: formación y propiedades físicas y químicas, valoración de aplicaciones. Masa atómica y masa molecular.",,,,,,,,
SB,sb-fq3-b5,B.5,"Nomenclatura: participación de un lenguaje científico común y universal formulando y nombrando sustancias simples, iones monoatómicos y compuestos binarios mediante las reglas de nomenclatura de la IUPAC.",,,,,,,,
SB,sb-fq3-d1,D.1,"Predicción de movimientos sencillos a partir de los conceptos de la cinemática, formulando hipótesis comprobables sobre valores futuros de estas magnitudes, validándolas a través del cálculo numérico, la construcción e interpretación de gráficas o mediante el trabajo experimental.",,,,,,,,
SB,sb-fq3-d2,D.2,Las fuerzas como agentes del cambio: relación de los efectos de las fuerzas tanto en el estado de movimiento o de reposo de un cuerpo como produciendo deformaciones en los sistemas sobre los que actúan.,,,,,,,,
SB,sb-fq3-d3,D.3,Aplicación de las leyes de Newton: observación de situaciones cotidianas o de laboratorio que permiten entender cómo se comportan los sistemas materiales ante la acción de las fuerzas y predecir los efectos de estas en situaciones cotidianas y de seguridad vial.,,,,,,,,
SB,sb-fq3-e1,E.1,"Los sistemas materiales: análisis de los diferentes tipos de cambios que experimentan, relacionando las causas que los producen con las consecuencias que tienen.",,,,,,,,
SB,sb-fq3-e2,E.2,"Interpretación macroscópica y atómico-molecular de las reacciones químicas: explicación de las relaciones de la química con el medio ambiente, la tecnología y la sociedad.",,,,,,,,
SB,sb-fq3-e3,E.3,Ley de conservación de la masa y ley de las proporciones definidas: aplicación de estas leyes como evidencias experimentales que permitan validar el modelo atómico-molecular de la materia.,,,,,,,,
SB,sb-fq3-e4,E.4,"Factores que afectan a las reacciones químicas: predicción cualitativa de la evolución de las reacciones, entendiendo su importancia en la resolución de problemas actuales por parte de la ciencia.",,,,,,,,
BB,bb-fq3-a,A,Las destrezas científicas básicas,,,,,,,,
BB,bb-fq3-b,B,La materia,,,,,,,,
BB,bb-fq3-d,D,La interacción,,,,,,,,
BB,bb-fq3-e,E,El cambio,,,,,,,,
