type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
SC,sc-tin1-3,CEs 3,"Utilizar las herramientas digitales adecuadas, analizando sus posibilidades, configurándolas de acuerdo a sus necesidades y aplicando conocimientos interdisciplinares, para resolver tareas, así como para realizar la presentación de los resultados de una manera óptima.",od-stem1,od-stem4,od-cd1,od-cd2,od-cd3,od-cd5,od-cpsaa5,od-ce3
SC,sc-tin1-4,CEs 4,"Generar conocimientos y mejorar destrezas técnicas, transfiriendo y aplicando saberes de otras disciplinas científicas con actitud creativa, para calcular, y resolver problemas o dar respuesta a necesidades de los distintos ámbitos de la ingeniería.",od-stem1,od-stem2,od-stem3,od-stem4,od-cd2,od-cd5,od-cpsaa5,od-ce3
SC,sc-tin1-5,CEs 5,"Diseñar, crear y evaluar sistemas tecnológicos, aplicando conocimientos de programación informática, regulación automática y control, así como las posibilidades que ofrecen las tecnologías emergentes, para estudiar, controlar y automatizar tareas.",od-stem1,od-stem2,od-stem3,od-cd2,od-cd3,od-cd5,od-cpsaa1.1,od-ce3
SC,sc-tin1-6,CEs 6,"Analizar y comprender sistemas tecnológicos de los distintos ámbitos de la ingeniería, estudiando sus características, consumo y eficiencia energética, para evaluar el uso responsable y sostenible que se hace de la tecnología.",od-stem2,od-stem5,od-cd1,od-cd2,od-cd4,od-cpsaa2,od-cc4,od-ce1
EC,ec-tin1-1.1,1.1,"Investigar y diseñar proyectos que muestren de forma gráfica la creación y mejora de un producto, seleccionando, referenciando e interpretando información relacionada.",,,,,,,,
EC,ec-tin1-1.2,1.2,"Participar en el desarrollo, gestión y coordinación de proyectos de creación y mejora continua de productos viables y socialmente responsables, identificando mejoras y creando prototipos mediante un proceso iterativo, con actitud crítica, creativa y emprendedora.",,,,,,,,
EC,ec-tin1-1.3,1.3,"Colaborar en tareas tecnológicas, escuchando el razonamiento de otras personas, aportando al equipo a través del rol asignado y fomentando el bienestar grupal y las relaciones saludables e inclusivas.",,,,,,,,
EC,ec-tin1-1.4,1.4,"Elaborar documentación técnica con precisión y rigor, generando diagramas funcionales y utilizando medios manuales y aplicaciones digitales.",,,,,,,,
EC,ec-tin1-1.5,1.5,"Comunicar de manera eficaz y organizada las ideas y soluciones tecnológicas, empleando el soporte, la terminología y el rigor apropiados.",,,,,,,,
EC,ec-tin1-2.1,2.1,"Determinar el ciclo de vida de un producto, planificando y aplicando medidas de control de calidad en sus distintas etapas, desde el diseño a la comercialización, teniendo en consideración estrategias de mejora continua.",,,,,,,,
EC,ec-tin1-2.2,2.2,"Seleccionar los materiales, tradicionales o de nueva generación, adecuados para la fabricación de productos de calidad basándose en sus características técnicas y atendiendo a criterios de sostenibilidad de manera responsable y ética.",,,,,,,,
EC,ec-tin1-2.3,2.3,Fabricar modelos o prototipos empleando las técnicas de fabricación más adecuadas y aplicando los criterios técnicos y de sostenibilidad necesarios.,,,,,,,,
EC,ec-tin1-3.1,3.1,"Resolver tareas propuestas y funciones asignadas, mediante el uso y configuración de diferentes herramientas digitales de manera óptima y autónoma.",,,,,,,,
EC,ec-tin1-3.2,3.2,Realizar la presentación de proyectos empleando herramientas digitales adecuadas.,,,,,,,,
EC,ec-tin1-4.1,4.1,"Resolver problemas asociados a sistemas e instalaciones mecánicas, aplicando fundamentos de mecanismos transmisión y transformación de movimientos, soporte y unión al desarrollo de montajes o simulaciones.",,,,,,,,
EC,ec-tin1-4.2,4.2,"Resolver problemas asociados a sistemas e instalaciones eléctricas y electrónicas, aplicando fundamentos de corriente continua y máquinas eléctricas al desarrollo de montajes o simulaciones.",,,,,,,,
EC,ec-tin1-5.1,5.1,"Controlar el funcionamiento de sistemas tecnológicos y robóticos, utilizando lenguajes de programación informática y aplicando las posibilidades que ofrecen las tecnologías emergentes, tales como Inteligencia Artificial, internet de las cosas, big data...",,,,,,,,
EC,ec-tin1-5.2,5.2,"Automatizar, programar y evaluar movimientos de robots, mediante su modelización y aplicando algoritmos sencillos y el uso de herramientas informáticas.",,,,,,,,
EC,ec-tin1-5.3,5.3,"Conocer y comprender conceptos básicos de programación textual, mostrando el progreso paso a paso de la ejecución de un programa a partir de un estado inicial y prediciendo su estado final tras la ejecución.",,,,,,,,
EC,ec-tin1-6.1,6.1,"Evaluar los distintos sistemas de generación de energía eléctrica y mercados energéticos, estudiando sus características, calculando sus magnitudes y valorando su eficiencia.",,,,,,,,
EC,ec-tin1-6.2,6.2,"Analizar las diferentes instalaciones de una vivienda desde el punto de vista de su eficiencia energética, buscando aquellas opciones más comprometidas con la sostenibilidad y fomentando un uso responsable de las mismas.",,,,,,,,
SB,sb-tin1-a1,A.1,"Estrategias de gestión y desarrollo de proyectos: diagramas de Gantt, metodologías Agile. Técnicas de investigación e ideación: design thinking. Técnicas de trabajo en equipo.",,,,,,,,
SB,sb-tin1-a2,A.2,"Productos: Ciclo de vida. Estrategias de mejora continua. Planificación y desarrollo de diseño y comercialización. Logística, transporte y distribución. Metrología y normalización. Control de calidad.",,,,,,,,
SB,sb-tin1-a3,A.3,"Expresión gráfica. Aplicaciones CAD-CAE-CAM. Diagramas funcionales, esquemas y croquis.",,,,,,,,
SB,sb-tin1-a4,A.4,"Emprendimiento, resiliencia, perseverancia y creatividad para abordar problemas desde una perspectiva interdisciplinar.",,,,,,,,
SB,sb-tin1-a5,A.5,Autoconfianza e iniciativa. Identificación y gestión de emociones. El error y la reevaluación como parte del proceso de aprendizaje.,,,,,,,,
SB,sb-tin1-b1,B.1,Materiales técnicos y nuevos materiales. Clasificación y criterios de sostenibilidad. Selección y aplicaciones características. La industria metalúrgica asturiana.,,,,,,,,
SB,sb-tin1-b2,B.2,Técnicas de fabricación: prototipado rápido y bajo demanda. Fabricación digital aplicada a proyectos.,,,,,,,,
SB,sb-tin1-b3,B.3,Normas de seguridad e higiene en el trabajo.,,,,,,,,
SB,sb-tin1-c1,C.1,"Mecanismos de transmisión y transformación de movimientos. Soportes y unión de elementos mecánicos. Diseño, cálculo, montaje y experimentación física o simulada. Aplicación práctica a proyectos.",,,,,,,,
SB,sb-tin1-d1,D.1,"Circuitos y máquinas eléctricas de corriente continua. Interpretación y representación esquematizada de circuitos, cálculo, montaje y experimentación física o simulada. Aplicación a proyectos.",,,,,,,,
SB,sb-tin1-e1,E.1,"Fundamentos de la programación textual. Características, elementos y lenguajes.",,,,,,,,
SB,sb-tin1-e2,E.2,"Proceso de desarrollo: edición, compilación o interpretación, ejecución, pruebas y depuración. Creación de programas para la resolución de problemas. Modularización.",,,,,,,,
SB,sb-tin1-e3,E.3,Tecnologías emergentes: internet de las cosas. Aplicación a proyectos.,,,,,,,,
SB,sb-tin1-e4,E.4,Protocolos de comunicación de redes de dispositivos.,,,,,,,,
SB,sb-tin1-f1,F.1,Sistemas de control. Conceptos y elementos. Modelización de sistemas sencillos.,,,,,,,,
SB,sb-tin1-f2,F.2,"Automatización programada de procesos. Diseño, programación, construcción y simulación o montaje.",,,,,,,,
SB,sb-tin1-f3,F.3,Sistemas de supervisión (SCADA). Telemetría y monitorización.,,,,,,,,
SB,sb-tin1-f4,F.4,Aplicación de las tecnologías emergentes a los sistemas de control.,,,,,,,,
SB,sb-tin1-f5,F.5,Robótica. Modelización de movimientos y acciones mecánicas.,,,,,,,,
SB,sb-tin1-g1,G.1,"Sistemas y mercados energéticos. Consumo energético sostenible, técnicas y criterios de ahorro. Suministros domésticos. Contextualización en el caso de Asturias.",,,,,,,,
SB,sb-tin1-g2,G.2,"Instalaciones en viviendas: eléctricas, de agua y climatización, de comunicación y domóticas. Energías renovables, eficiencia energética y sostenibilidad.",,,,,,,,
