type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-cc3,CC3,"Adopta un juicio propio y argumentado ante problemas éticos y filosóficos fundamentales y de actualidad, afrontando con actitud dialogante la pluralidad de valores, creencias e ideas, rechazando todo tipo de discriminación y violencia, y promoviendo activamente la igualdad y corresponsabilidad efectiva entre mujeres y hombres.",kc-cc,,,,,,,
OD,od-ccl1,CCL1,"Se expresa de forma oral, escrita, signada o multimodal con fluidez, coherencia, corrección y adecuación a los diferentes contextos sociales y académicos, y participa en interacciones comunicativas con actitud cooperativa y respetuosa tanto para intercambiar información, crear conocimiento y argumentar sus opiniones como para establecer y cuidar sus relaciones interpersonales.",kc-ccl,,,,,,,
OD,od-cd1,CD1,"Realiza búsquedas avanzadas comprendiendo cómo funcionan los motores de búsqueda en internet aplicando criterios de validez, calidad, actualidad y fiabilidad, seleccionando los resultados de manera crítica y organizando el almacenamiento de la información de manera adecuada y segura para referenciarla y reutilizarla posteriormente.",kc-cd,,,,,,,
OD,od-ccec1,CCEC1,"Reflexiona, promueve y valora críticamente el patrimonio cultural y artístico de cualquier época, contrastando sus singularidades y partiendo de su propia identidad, para defender la libertad de expresión, la igualdad y el enriquecimiento inherente a la diversidad.",kc-ccec,,,,,,,
OD,od-cc4,CC4,"Analiza las relaciones de interdependencia y ecodependencia entre nuestras formas de vida y el entorno, realizando un análisis crítico de la huella ecológica de las acciones humanas, y demostrando un compromiso ético y ecosocialmente responsable con actividades y hábitos que conduzcan al logro de los Objetivos de Desarrollo Sostenible y la lucha contra el cambio climático.",kc-cc,,,,,,,
OD,od-ce2,CE2,"Evalúa y reflexiona sobre las fortalezas y debilidades propias y las de otras personas, haciendo uso de estrategias de autoconocimiento y autoeficacia, interioriza los conocimientos económicos y financieros específicos y los transfiere a contextos locales y globales, aplicando estrategias y destrezas que agilicen el trabajo colaborativo y en equipo, para reunir y optimizar los recursos necesarios, que lleven a la acción una experiencia o iniciativa emprendedora de valor.",kc-ce,,,,,,,
OD,od-ccec4.1,CCEC4.1,"Selecciona e integra con creatividad diversos medios y soportes, así como técnicas plásticas, visuales, audiovisuales, sonoras o corporales, para diseñar y producir proyectos artísticos y culturales sostenibles, analizando las oportunidades de desarrollo personal, social y laboral que ofrecen sirviéndose de la interpretación, la ejecución, la improvisación o la composición.",kc-ccec,,,,,,,
OD,od-ccec4.2,CCEC4.2,"Planifica, adapta y organiza sus conocimientos, destrezas y actitudes para responder con creatividad y eficacia a los desempeños derivados de una producción cultural o artística, individual o colectiva, utilizando diversos lenguajes, códigos, técnicas, herramientas y recursos plásticos, visuales, audiovisuales, musicales, corporales o escénicos, valorando tanto el proceso como el producto final y comprendiendo las oportunidades personales, sociales, inclusivas y económicas que ofrecen.",kc-ccec,,,,,,,
OD,od-ccl3,CCL3,"Localiza, selecciona y contrasta de manera autónoma información procedente de diferentes fuentes evaluando su fiabilidad y pertinencia en función de los objetivos de lectura y evitando los riesgos de manipulación y desinformación, y la integra y transforma en conocimiento para comunicarla de manera clara y rigurosa adoptando un punto de vista creativo y crítico a la par que respetuoso con la propiedad intelectual.",kc-ccl,,,,,,,
OD,od-cp1,CP1,"Utiliza con fluidez, adecuación y aceptable corrección una o más lenguas, además de la lengua familiar o de las lenguas familiares, para responder a sus necesidades comunicativas con espontaneidad y autonomía en diferentes situaciones y contextos de los ámbitos personal, social, educativo y profesional.",kc-cp,,,,,,,
OD,od-stem4,STEM4,"Interpreta y transmite los elementos más relevantes de investigaciones de forma clara y precisa, en diferentes formatos (gráficos, tablas, diagramas, fórmulas, esquemas, símbolos.) y aprovechando la cultura digital con ética y responsabilidad y valorando de forma crítica la contribución de la ciencia y la tecnología en el cambio de las condiciones de vida para compartir y construir nuevos conocimientos.",kc-stem,,,,,,,
OD,od-ccec3.2,CCEC3.2,"Descubre la autoexpresión, a través de la interactuación corporal y la experimentación con diferentes herramientas y lenguajes artísticos, enfrentándose a situaciones creativas con una actitud empática y colaborativa, y con autoestima, iniciativa e imaginación.",kc-ccec,,,,,,,
SC,sc-mat2-1,CEs 1,Modelizar y resolver problemas de la vida cotidiana y de la ciencia y la tecnología aplicando diferentes estrategias y formas de razonamiento para obtener posibles soluciones.,od-stem1,od-stem2,od-stem3,od-cd2,od-cd5,od-cpsaa4,od-cpsaa5,od-ce3
SC,sc-mat2-2,CEs 2,Verificar la validez de las posibles soluciones de un problema empleando el razonamiento y la argumentación para contrastar su idoneidad.,od-stem1,od-stem2,od-cd3,od-cpsaa4,od-cc3,od-ce3,,
SC,sc-mat2-3,CEs 3,"Formular o investigar conjeturas o problemas, utilizando el razonamiento, la argumentación, la creatividad y el uso de herramientas tecnológicas, para generar nuevo conocimiento matemático.",od-ccl1,od-stem1,od-stem2,od-cd1,od-cd2,od-cd3,od-cd5,od-ce3
SC,sc-mat2-4,CEs 4,"Utilizar el pensamiento computacional de forma eficaz, modificando, creando y generalizando algoritmos que resuelvan problemas mediante el uso de las matemáticas, para modelizar y resolver situaciones de la vida cotidiana y del ámbito de la ciencia y la tecnología.",od-stem1,od-stem2,od-stem3,od-cd2,od-cd3,od-cd5,od-ce3,
SC,sc-mat2-5,CEs 5,"Establecer, investigar y utilizar conexiones entre las diferentes ideas matemáticas estableciendo vínculos entre conceptos, procedimientos, argumentos y modelos para dar significado y estructurar el aprendizaje matemático.",od-stem1,od-stem3,od-cd2,od-cd3,od-ccec1,,,
SC,sc-mat2-6,CEs 6,"Descubrir los vínculos de las Matemáticas con otras áreas de conocimiento y profundizar en sus conexiones, interrelacionando conceptos y procedimientos, para modelizar, resolver problemas y desarrollar la capacidad crítica, creativa e innovadora en situaciones diversas.",od-stem1,od-stem2,od-cd2,od-cpsaa5,od-cc4,od-ce2,od-ce3,od-ccec1
SC,sc-mat2-7,CEs 7,"Representar conceptos, procedimientos e información matemáticos seleccionando diferentes tecnologías, para visualizar ideas y estructurar razonamientos matemáticos.",od-stem3,od-cd1,od-cd2,od-cd5,od-ce3,od-ccec4.1,od-ccec4.2,
SC,sc-mat2-8,CEs 8,"Comunicar las ideas matemáticas, de forma individual y colectiva, empleando el soporte, la terminología y el rigor apropiados, para organizar y consolidar el pensamiento matemático.",od-ccl1,od-ccl3,od-cp1,od-stem2,od-stem4,od-cd3,od-ccec3.2,
SC,sc-mat2-9,CEs 9,"Utilizar destrezas personales y sociales, identificando y gestionando las propias emociones, respetando las ajenas y organizando activamente el trabajo en equipos heterogéneos, aprendiendo del error como parte del proceso de aprendizaje y afrontando",,,,,,,,
EC,ec-mat2-1.1,1.1,"Manejar diferentes estrategias y herramientas, incluidas las digitales, que modelizan y resuelven problemas de la vida cotidiana y de la Ciencia y la Tecnología, seleccionando las más adecuada según su eficiencia",,,,,,,,
EC,ec-mat2-1.2,1.2,"Obtener todas las posibles soluciones matemáticas de problemas de la vida cotidiana y de la ciencia y la tecnología, describiendo el procedimiento utilizado.",,,,,,,,
EC,ec-mat2-2.1,2.1,Demostrar la validez matemática de las posibles soluciones de un problema utilizando el razonamiento y la argumentación.,,,,,,,,
EC,ec-mat2-2.2,2.2,"Seleccionar la solución más adecuada de un problema en función del contexto (de sostenibilidad, de consumo responsable, equidad), usando el razonamiento y la argumentación.",,,,,,,,
EC,ec-mat2-3.1,3.1,"Adquirir nuevo conocimiento matemático mediante la formulación, razonamiento y justificación de conjeturas y problemas de forma autónoma.",,,,,,,,
EC,ec-mat2-3.2,3.2,Integrar el uso de herramientas tecnológicas en la formulación o investigación de conjeturas y problemas.,,,,,,,,
EC,ec-mat2-4.2,4.2,"Interpretar, modelizar y resolver situaciones problematizadas de la vida cotidiana y de la ciencia y la tecnología, utilizando el pensamiento computacional, modificando, creando y generalizando algoritmos.",,,,,,,,
EC,ec-mat2-5.1,5.1,"Demostrar una visión matemática integrada, investigando y conectando las diferentes ideas matemáticas.",,,,,,,,
EC,ec-mat2-5.2,5.2,Resolver problemas en contextos matemáticos estableciendo y aplicando conexiones entre las diferentes ideas matemáticas.,,,,,,,,
EC,ec-mat2-6.1,6.1,"Resolver problemas en situaciones diversas, utilizando procesos matemáticos, reflexionando, estableciendo y aplicando conexiones entre el mundo real, otras áreas de conocimiento y las Matemáticas.",,,,,,,,
EC,ec-mat2-6.2,6.2,Analizar la aportación de las Matemáticas al progreso de la humanidad valorando su contribución en la propuesta de soluciones a situaciones complejas y a los retos científicos y tecnológicos que se plantean en la sociedad.,,,,,,,,
EC,ec-mat2-7.1,7.1,"Representar ideas matemáticas, estructurando diferentes razonamientos matemáticos y seleccionando las tecnologías más adecuadas.",,,,,,,,
EC,ec-mat2-7.2,7.2,"Seleccionar y utilizar diversas formas de representación, valorando su utilidad para compartir información.",,,,,,,,
EC,ec-mat2-8.1,8.1,"Mostrar organización al comunicar las ideas matemáticas empleando el soporte, la terminología y el rigor apropiados.",,,,,,,,
EC,ec-mat2-8.2,8.2,"Reconocer y emplear el lenguaje matemático en diferentes contextos, comunicando la información con precisión y rigor.",,,,,,,,
EC,ec-mat2-9.1,9.1,"Afrontar las situaciones de incertidumbre y tomar decisiones evaluando distintas opciones, identificando y gestionando emociones, y aceptando y aprendiendo del error como parte del proceso de aprendizaje de las matemáticas.",,,,,,,,
EC,ec-mat2-9.2,9.2,"Mostrar una actitud positiva y perseverante, aceptando y aprendiendo de la crítica razonada al hacer frente a las diferentes situaciones de aprendizaje de las matemáticas.",,,,,,,,
EC,ec-mat2-9.3,9.3,"Trabajar en tareas matemáticas de forma activa en equipos heterogéneos, respetando las emociones y experiencias del resto de las personas, escuchando su razonamiento, aplicando las habilidades sociales más propicias y fomentando el bienestar del equipo y las relaciones saludables.",,,,,,,,
SB,sb-mat2-a1,A.1,"Adición y producto de vectores y matrices: interpretación, comprensión y uso adecuado de las propiedades.",,,,,,,,
SB,sb-mat2-a2,A.2,"Estrategias para operar con números reales, vectores y matrices: cálculo mental o escrito en los casos sencillos y con herramientas tecnológicas en los casos más complicados.",,,,,,,,
SB,sb-mat2-a3,A.3,"Conjuntos de vectores y matrices: estructura, comprensión y propiedades.",,,,,,,,
SB,sb-mat2-b1,B.1,"Resolución de problemas que impliquen medidas de longitud, superficie o volumen en un sistema de coordenadas cartesianas.",,,,,,,,
SB,sb-mat2-b2,B.2,Interpretación de la integral definida como el área bajo una curva.,,,,,,,,
SB,sb-mat2-b3,B.3,Cálculo de áreas bajo una curva: técnicas elementales para el cálculo de primitivas.,,,,,,,,
SB,sb-mat2-b4,B.4,Técnicas para la aplicación del concepto de integral a la resolución de problemas que impliquen cálculo de superficies planas o volúmenes de revolución.,,,,,,,,
SB,sb-mat2-b5,B.5,"La probabilidad como medida de la incertidumbre asociada a fenómenos aleatorios: interpretación subjetiva, clásica y frecuentista.",,,,,,,,
SB,sb-mat2-b6,B.6,Derivadas: interpretación y aplicación al cálculo de límites.,,,,,,,,
SB,sb-mat2-b7,B.7,"Aplicación de los conceptos de límite, continuidad y derivabilidad a la representación y al estudio de situaciones susceptibles de ser modelizadas mediante funciones.",,,,,,,,
SB,sb-mat2-b8,B.8,La derivada como razón de cambio en la resolución de problemas de optimización en contextos diversos.,,,,,,,,
SB,sb-mat2-c1,C.1,Objetos geométricos de tres dimensiones: análisis de las propiedades y determinación de sus atributos.,,,,,,,,
SB,sb-mat2-c2,C.2,Resolución de problemas relativos a objetos geométricos en el espacio representados con coordenadas cartesianas.,,,,,,,,
SB,sb-mat2-c3,C.3,Relaciones de objetos geométricos en el espacio: representación y exploración con ayuda de herramientas digitales.,,,,,,,,
SB,sb-mat2-c4,C.4,Expresiones algebraicas de los objetos geométricos en el espacio: selección de la más adecuada en función de la situación a resolver.,,,,,,,,
SB,sb-mat2-c5,C.5,Representación de objetos geométricos en el espacio mediante herramientas digitales.,,,,,,,,
SB,sb-mat2-c6,C.6,"Modelos matemáticos (geométricos, algebraicos.) para resolver problemas en el espacio. Conexiones con otras disciplinas y áreas de interés.",,,,,,,,
SB,sb-mat2-c7,C.7,Conjeturas geométricas en el espacio: validación por medio de la deducción y la demostración de teoremas.,,,,,,,,
SB,sb-mat2-c8,C.8,Modelización de la posición y el movimiento de un objeto en el espacio utilizando vectores.,,,,,,,,
SB,sb-mat2-d1,D.1,Generalización de patrones en situaciones diversas.,,,,,,,,
SB,sb-mat2-d2,D.2,Relaciones cuantitativas en situaciones complejas: estrategias de identificación y determinación de la clase o clases de funciones que pueden modelizarlas.,,,,,,,,
SB,sb-mat2-d3,D.3,Sistemas de ecuaciones: modelización de situaciones en diversos contextos.,,,,,,,,
SB,sb-mat2-d4,D.4,"Técnicas y uso de matrices para, al menos, modelizar situaciones en las que aparezcan sistemas de ecuaciones lineales o grafos.",,,,,,,,
SB,sb-mat2-d5,D.5,"Formas equivalentes de expresiones algebraicas en la resolución de sistemas de ecuaciones e inecuaciones, mediante cálculo mental, algoritmos de lápiz y papel, y con herramientas digitales.",,,,,,,,
SB,sb-mat2-d6,D.6,Resolución de sistemas de ecuaciones en diferentes contextos.,,,,,,,,
SB,sb-mat2-d7,D.7,"Representación, análisis e interpretación de funciones con herramientas digitales.",,,,,,,,
SB,sb-mat2-d8,D.8,Propiedades de las distintas clases de funciones: comprensión y comparación.,,,,,,,,
SB,sb-mat2-d9,D.9,"Formulación, resolución y análisis de problemas de la vida cotidiana y de la Ciencia y la Tecnología empleando las herramientas o los programas más adecuados.",,,,,,,,
SB,sb-mat2-d10,D.10,"Análisis algorítmico de las propiedades de las operaciones con matrices, los determinantes y la resolución de sistemas de ecuaciones lineales.",,,,,,,,
SB,sb-mat2-e1,E.1,Cálculo de probabilidades en experimentos compuestos. Probabilidad condicionada e independencia de sucesos aleatorios. Diagramas de árbol y tablas de contingencia.,,,,,,,,
SB,sb-mat2-e2,E.2,Teoremas de la probabilidad total y de Bayes: resolución de problemas e interpretación del teorema de Bayes para actualizar la probabilidad a partir de la observación y la experimentación y la toma de decisiones en condiciones de incertidumbre.,,,,,,,,
SB,sb-mat2-e3,E.3,Variables aleatorias discretas y continuas. Parámetros de la distribución.,,,,,,,,
SB,sb-mat2-e4,E.4,Modelización de fenómenos estocásticos mediante las distribuciones de probabilidad binomial y normal. Cálculo de probabilidades asociadas mediante herramientas tecnológicas.,,,,,,,,
SB,sb-mat2-f1,F.1,"Destrezas de autogestión encaminadas a reconocer las emociones propias, afrontando eventuales situaciones de estrés y ansiedad en el aprendizaje de las matemáticas.",,,,,,,,
SB,sb-mat2-f2,F.2,"Tratamiento y análisis del error, individual y colectivo como elemento movilizador de saberes previos adquiridos y generador de oportunidades de aprendizaje en el aula de matemáticas.",,,,,,,,
SB,sb-mat2-f3,F.3,Destrezas para evaluar diferentes opciones y tomar decisiones en la resolución de problemas y tareas matemáticas.,,,,,,,,
SB,sb-mat2-f4,F.4,Destrezas sociales y de comunicación efectivas para el éxito en el aprendizaje de las matemáticas.,,,,,,,,
SB,sb-mat2-f5,F.5,Valoración de la contribución de las Matemáticas y el papel de matemáticos y matemáticas a lo largo de la historia en el avance de la ciencia y la tecnología.,,,,,,,,
BB,bb-bmat2-a,A,Sentido numérico,,,,,,,,
BB,bb-bmat2-b,B,Sentido de la medida,,,,,,,,
BB,bb-bmat2-c,C,Sentido espacial,,,,,,,,
BB,bb-bmat2-d,D,Sentido algebraico,,,,,,,,
BB,bb-bmat2-e,E,Sentido estocástico,,,,,,,,
BB,bb-bmat2-f,F,Sentido socioafectivo,,,,,,,,
