type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-ccec3,CCEC3,"Expresa ideas, opiniones, sentimientos y emociones por medio de producciones culturales y artísticas, integrando su propio cuerpo y desarrollando la autoestima, la creatividad y el sentido del lugar que ocupa en la sociedad, con una actitud empática, abierta y colaborativa.",kc-ccec,,,,,,,
OD,od-ccl5,CCL5,"Pone sus prácticas comunicativas al servicio de la convivencia democrática, la resolución dialogada de los conflictos y la igualdad de derechos de todas las personas, evitando los usos discriminatorios, así como los abusos de poder, para favorecer la utilización no solo eficaz sino también ética de los diferentes sistemas de comunicación.",kc-ccl,,,,,,,
OD,od-cpsaa3,CPSAA3,"Comprende proactivamente las perspectivas y las experiencias de las demás personas y las incorpora a su aprendizaje, para participar en el trabajo en grupo, distribuyendo y aceptando tareas y responsabilidades de manera equitativa y empleando estrategias cooperativas.",kc-cpsaa,,,,,,,
OD,od-cc3,CC3,"Comprende y analiza problemas éticos fundamentales y de actualidad, considerando críticamente los valores propios y ajenos, y desarrollando juicios propios para afrontar la controversia moral con actitud dialogante, argumentativa, respetuosa y opuesta a cualquier tipo de discriminación o violencia.",kc-cc,,,,,,,
OD,od-cp3,CP3,"Conoce, valora y respeta la diversidad lingüística y cultural presente en la sociedad, integrándola en su desarrollo personal como factor de diálogo, para fomentar la cohesión social.",kc-cp,,,,,,,
OD,od-cpsaa1,CPSAA1,"Regula y expresa sus emociones, fortaleciendo el optimismo, la resiliencia, la autoeficacia y la búsqueda de propósito y motivación hacia el aprendizaje, para gestionar los retos y cambios y armonizarlos con sus propios objetivos.",kc-cpsaa,,,,,,,
OD,od-ccec1,CCEC1,"Conoce, aprecia críticamente y respeta el patrimonio cultural y artístico, implicándose en su conservación y valorando el enriquecimiento inherente a la diversidad cultural y artística.",kc-ccec,,,,,,,
SC,sc-le1-1,CEs 1,"Comprender e interpretar el sentido general y los detalles más relevantes de textos expresados de forma clara y en la lengua estándar, buscando fuentes fiables y haciendo uso de estrategias como la inferencia de significados, para responder a necesidades comunicativas concretas.",od-ccl2,od-ccl3,od-cp1,od-cp2,od-stem1,od-cd1,od-cpsaa5,od-ccec2
SC,sc-le1-2,CEs 2,"Producir textos originales, de extensión media, sencillos y con una organización clara, usando estrategias tales como la planificación, la compensación o la autorreparación, para expresar de forma creativa, adecuada y coherente mensajes relevantes y responder a propósitos comunicativos concretos.",od-ccl1,od-cp1,od-cp2,od-stem1,od-cd2,od-cpsaa5,od-ce1,od-ccec3
SC,sc-le1-3,CEs 3,"Interactuar con otras personas con creciente autonomía, usando estrategias de cooperación y empleando recursos analógicos y digitales, para responder a propósitos comunicativos concretos en intercambios respetuosos con las normas de cortesía.",od-ccl5,od-cp1,od-cp2,od-stem1,od-cpsaa3,od-cc3,,
SC,sc-le1-4,CEs 4,"Mediar en situaciones cotidianas entre distintas lenguas, usando estrategias y conocimientos sencillos orientados a explicar conceptos o simplificar mensajes, para transmitir información de manera eficaz, clara y responsable.",od-ccl5,od-cp1,od-cp2,od-cp3,od-stem1,od-cpsaa1,od-cpsaa3,od-ccec1
SC,sc-le1-5,CEs 5,"Ampliar y usar los repertorios lingüísticos personales entre distintas lenguas, reflexionando de forma crítica sobre su funcionamiento y tomando conciencia de las estrategias y conocimientos propios, para mejorar la respuesta a necesidades comunicativas concretas.",od-cp2,od-stem1,od-cd2,od-cpsaa1,od-cpsaa5,,,
SC,sc-le1-6,CEs 6,"Valorar críticamente y adecuarse a la diversidad lingüística, cultural y artística a partir de la lengua extranjera, identificando y compartiendo las semejanzas y las diferencias entre lenguas y culturas, para actuar de forma empática y respetuosa en situaciones interculturales.",od-ccl5,od-cp3,od-cpsaa1,od-cpsaa3,od-cc3,od-ccec1,,
EC,ec-le1-1.1,1.1,"Interpretar y analizar el sentido global y localizar, de forma guiada, la información específica y explícita de textos orales, escritos y multimodales breves y sencillos sobre temas frecuentes y cotidianos, de relevancia personal y próximos a la experiencia del alumnado, propios de los ámbitos de las relaciones interpersonales, del aprendizaje, de los medios de comunicación y de la ficción, expresados de forma clara y en la lengua estándar a través de diversos soportes.",,,,,,,,
EC,ec-le1-1.2,1.2,"Seleccionar, organizar y aplicar de forma guiada, los conocimientos más adecuados y las estrategias básicas en situaciones comunicativas cotidianas para comprender el sentido general, la información esencial y captar con ayuda los detalles más relevantes de los textos; y buscar y seleccionar información.",,,,,,,,
EC,ec-le1-2.1,2.1,"Expresar oralmente textos breves, sencillos, estructurados, comprensibles, previamente preparados y adecuados a la situación comunicativa, sobre asuntos cotidianos y frecuentes, de relevancia para el alumnado, con el fin de describir, narrar e informar sobre temas concretos, en diferentes soportes, utilizando de forma guiada recursos verbales y no verbales, así como estrategias de planificación y control de la producción.",,,,,,,,
EC,ec-le1-2.2,2.2,"Redactar textos breves y comprensibles, siguiendo pautas establecidas, sobre asuntos cotidianos y frecuentes, de relevancia para el alumnado y próximos a su experiencia, con aceptable claridad, coherencia, cohesión y adecuación a la situación comunicativa propuesta mediante el uso de herramientas analógicas y digitales.",,,,,,,,
EC,ec-le1-2.3,2.3,"Seleccionar, organizar y aplicar de forma guiada conocimientos y estrategias básicas para planificar, producir y revisar textos comprensibles, coherentes y adecuados a las intenciones comunicativas, a las características contextuales y a la tipología textual, usando con ayuda los recursos físicos o digitales más adecuados en función de la tarea y las necesidades de cada momento, teniendo en cuenta las personas a quienes va dirigido el texto.",,,,,,,,
EC,ec-le1-3.1,3.1,"Participar con progresiva autonomía en situaciones interactivas breves y sencillas sobre temas cotidianos, de relevancia personal y próximos a la experiencia del alumnado, a través de diversos soportes, apoyándose en recursos tales como la repetición, el ritmo pausado o el lenguaje no verbal, y mostrando empatía y respeto por las normas básicas de cortesía lingüística y etiqueta digital, así como por las diferentes necesidades, ideas, inquietudes, iniciativas y motivaciones de las personas participantes en la interacción.",,,,,,,,
EC,ec-le1-3.2,3.2,"Reconocer y utilizar, de forma guiada y en entornos próximos, estrategias adecuadas para iniciar, mantener y terminar la comunicación; tomar y ceder la palabra; y solicitar y formular aclaraciones y explicaciones.",,,,,,,,
EC,ec-le1-4.1,4.1,"Explicar textos, conceptos y comunicaciones breves y básicas, de forma guiada, en situaciones en las que se precise atender a la diversidad mostrando respeto y empatía por las personas participantes en la interacción y por las lenguas empleadas, e interés por colaborar en la solución de problemas de intercomprensión y de entendimiento en el entorno próximo, apoyándose en diversos recursos y soportes.",,,,,,,,
EC,ec-le1-4.2,4.2,"Seleccionar y aplicar, de forma guiada, estrategias básicas que ayuden a crear puentes y faciliten la comprensión y producción de información y la comunicación, adecuadas a las intenciones comunicativas esenciales, usando recursos y apoyos físicos o digitales en función de las necesidades de cada momento.",,,,,,,,
EC,ec-le1-5.1,5.1,Comparar y contrastar las semejanzas y diferencias entre distintas lenguas reflexionando de manera progresivamente autónoma sobre aspectos significativos de su funcionamiento.,,,,,,,,
EC,ec-le1-5.2,5.2,Utilizar y diferenciar de forma progresivamente autónoma los conocimientos y las estrategias de mejora de la capacidad de comunicar y de aprender la lengua extranjera con apoyo de otras personas y de soportes analógicos y digitales.,,,,,,,,
EC,ec-le1-5.3,5.3,"Identificar y registrar, siguiendo modelos, los progresos y dificultades en el proceso de aprendizaje de la lengua extranjera, seleccionando de forma guiada las estrategias básicas más eficaces para superar esas dificultades y progresar, realizando actividades de autoevaluación y coevaluación, como las propuestas en el Portfolio Europeo de las Lenguas (PEL) o en un diario de aprendizaje, comenzando a hacer esos progresos y dificultades explícitos y compartiéndolos.",,,,,,,,
EC,ec-le1-6.1,6.1,"Actuar de forma empática y respetuosa en situaciones interculturales valorando la realidad plurilingüe y rechazando cualquier tipo de discriminación, prejuicio y estereotipo en contextos comunicativos cotidianos.",,,,,,,,
EC,ec-le1-6.2,6.2,"Aceptar y apreciar la diversidad lingüística, cultural y artística propia de países donde se habla la lengua extranjera reconociéndola como fuente de enriquecimiento personal y mostrando interés por compartir elementos culturales y lingüísticos que fomenten la sostenibilidad y la democracia.",,,,,,,,
EC,ec-le1-6.3,6.3,"Aplicar, de forma guiada, estrategias para reconocer y apreciar la diversidad lingüística, cultural y artística, atendiendo a valores ecosociales y democráticos y respetando los principios de justicia, equidad e igualdad.",,,,,,,,
SB,sb-le1-a1,A.1,Autoconfianza. El error como instrumento de mejora y propuesta de reparación.,,,,,,,,
SB,sb-le1-a2,A.2,"Estrategias básicas para la planificación, ejecución, control, compensación de las carencias lingüísticas y reparación de la comprensión, la producción y la coproducción de textos orales, escritos y multimodales.",,,,,,,,
SB,sb-le1-a3,A.3,"Conocimientos, destrezas y actitudes que permitan interactuar y colaborar en actividades de mediación en situaciones cotidianas sencillas.",,,,,,,,
SB,sb-le1-a4,A.4,"Funciones comunicativas básicas adecuadas al ámbito y al contexto comunicativo: saludar, despedirse, presentar y presentarse; describir personas, objetos y lugares; situar eventos en el tiempo; situar objetos, personas y lugares en el espacio; pedir e intercambiar información sobre cuestiones cotidianas; dar y pedir instrucciones y órdenes; ofrecer, aceptar y rechazar ayuda, proposiciones o sugerencias; expresar el gusto o el interés y emociones básicas; narrar acontecimientos pasados, describir situaciones presentes y enunciar sucesos futuros; expresar la opinión, la posibilidad, la capacidad, la obligación y la prohibición.",,,,,,,,
SB,sb-le1-a5,A.5,"Modelos contextuales y géneros discursivos básicos en la comprensión, producción y coproducción de textos orales, escritos y multimodales, breves y sencillos, literarios y no literarios: características y reconocimiento del contexto (participantes y situación); expectativas generadas por el contexto.",,,,,,,,
SB,sb-le1-a6,A.6,"Unidades lingüísticas básicas y significados asociados a dichas unidades tales como expresión de la entidad y sus propiedades, cantidad y cualidad, el espacio y las relaciones espaciales, el tiempo y las relaciones temporales, la afirmación, la negación, la interrogación y la exclamación, relaciones lógicas básicas.",,,,,,,,
SB,sb-le1-a7,A.7,"Léxico de uso común y de interés para el alumnado relativo a la identificación personal, relaciones interpersonales, lugares y entornos cercanos, ocio y tiempo libre, vida cotidiana, salud y actividad física, escuela, profesiones, vivienda y hogar, clima y entorno natural, tecnologías de la información y la comunicación.",,,,,,,,
SB,sb-le1-a8,A.8,"Patrones sonoros, acentuales, rítmicos y de entonación básicos.",,,,,,,,
SB,sb-le1-a9,A.9,"Convenciones ortográficas básicas y significados e intenciones comunicativas asociados a los formatos, patrones y elementos gráficos.",,,,,,,,
SB,sb-le1-a10,A.10,"Convenciones y estrategias conversacionales básicas, en formato síncrono o asíncrono, para iniciar, mantener y terminar la comunicación, tomar y ceder la palabra, pedir y dar aclaraciones y explicaciones.",,,,,,,,
SB,sb-le1-a11,A.11,"Recursos para el aprendizaje y estrategias básicas de búsqueda de información y de revisión y ampliación del léxico: diccionarios, libros de consulta, bibliotecas, recursos digitales e informáticos, etc.",,,,,,,,
SB,sb-le1-a12,A.12,Identificación de la autoría de las fuentes consultadas y de los contenidos utilizados.,,,,,,,,
SB,sb-le1-a13,A.13,"Herramientas analógicas y digitales básicas para la comprensión, producción y coproducción oral, escrita y multimodal; y plataformas virtuales de interacción, cooperación y colaboración educativa (aulas virtuales, videoconferencias, herramientas digitales colaborativas, etc.) para el aprendizaje, la comunicación y el desarrollo de proyectos con hablantes o estudiantes de la lengua extranjera.",,,,,,,,
SB,sb-le1-b1,B.1,"Estrategias y técnicas elementales para responder eficazmente a una necesidad comunicativa básica y concreta de forma comprensible, a pesar de las limitaciones derivadas del nivel de competencia en la lengua extranjera y en las demás lenguas del repertorio lingüístico propio.",,,,,,,,
SB,sb-le1-b2,B.2,"Estrategias básicas para identificar, organizar, retener, recuperar y utilizar, de manera guiada, unidades lingüísticas (léxico, morfosintaxis, patrones sonoros, etc.) a partir de la comparación de las lenguas y variedades que conforman el repertorio lingüístico personal.",,,,,,,,
SB,sb-le1-b3,B.3,"Estrategias y herramientas elementales, analógicas y digitales, individuales y cooperativas, de autoevaluación y coevaluación.",,,,,,,,
SB,sb-le1-b4,B.4,"Léxico y expresiones básicas de uso común para comprender enunciados sobre la comunicación, la lengua, el aprendizaje y las herramientas de comunicación y aprendizaje (metalenguaje).",,,,,,,,
SB,sb-le1-b5,B.5,Comparación elemental entre lenguas a partir de elementos de la lengua extranjera y otras lenguas: origen y parentescos.,,,,,,,,
SB,sb-le1-c1,C.1,"La lengua extranjera como medio de comunicación interpersonal e internacional, como fuente de información y como herramienta para el enriquecimiento personal.",,,,,,,,
SB,sb-le1-c2,C.2,Interés en la realización de intercambios comunicativos a través de diferentes medios con hablantes o estudiantes de la lengua extranjera.,,,,,,,,
SB,sb-le1-c3,C.3,"Aspectos socioculturales y sociolingüísticos básicos relativos a la vida cotidiana, las condiciones de vida y las relaciones interpersonales; convenciones sociales básicas; lenguaje no verbal, cortesía lingüística y etiqueta digital; cultura, costumbres y valores propios de países donde se habla la lengua extranjera.",,,,,,,,
SB,sb-le1-c4,C.4,"Estrategias básicas para entender y apreciar la diversidad lingüística, cultural y artística, atendiendo a valores ecosociales y democráticos.",,,,,,,,
SB,sb-le1-c5,C.5,Estrategias básicas de detección y actuación ante usos discriminatorios del lenguaje verbal y no verbal.,,,,,,,,
