type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8,link9
OD,od-cd2,CD2,"Gestiona y utiliza su entorno personal digital de aprendizaje para construir conocimiento y crear contenidos digitales, mediante estrategias de tratamiento de la información y el uso de diferentes herramientas digitales, seleccionando y configurando la más adecuada en función de la tarea y de sus necesidades de aprendizaje permanente.",kc-cd,,,,,,,,
OD,od-cd3,CD3,"Se comunica, participa, colabora e interactúa compartiendo contenidos, datos e información mediante herramientas o plataformas virtuales, y gestiona de manera responsable sus acciones, presencia y visibilidad en la red, para ejercer una ciudadanía digital activa, cívica y reflexiva.",kc-cd,,,,,,,,
OD,od-cpsaa4,CPSAA4,"Realiza autoevaluaciones sobre su proceso de aprendizaje, buscando fuentes fiables para validar, sustentar y contrastar la información y para obtener conclusiones relevantes.",kc-cpsaa,,,,,,,,
OD,od-cc3,CC3,"Comprende y analiza problemas éticos fundamentales y de actualidad, considerando críticamente los valores propios y ajenos, y desarrollando juicios propios para afrontar la controversia moral con actitud dialogante, argumentativa, respetuosa y opuesta a cualquier tipo de discriminación o violencia.",kc-cc,,,,,,,,
OD,od-ccl3,CCL3,"Localiza, selecciona y contrasta de manera progresivamente autónoma información procedente de diferentes fuentes, evaluando su fiabilidad y pertinencia en función de los objetivos de lectura y evitando los riesgos de manipulación y desinformación, y la integra y transforma en conocimiento para comunicarla adoptando un punto de vista creativo, crítico y personal a la par que respetuoso con la propiedad intelectual.",kc-ccl,,,,,,,,
OD,od-ce1,CE1,"Analiza necesidades y oportunidades y afronta retos con sentido crítico, haciendo balance de su sostenibilidad, valorando el impacto que puedan suponer en el entorno, para presentar ideas y soluciones innovadoras, éticas y sostenibles, dirigidas a crear valor en el ámbito personal, social, educativo y profesional.",kc-ce,,,,,,,,
OD,od-stem4,STEM4,"Interpreta y transmite los elementos más relevantes de procesos, razonamientos, demostraciones, métodos y resultados científicos, matemáticos y tecnológicos de forma clara y precisa y en diferentes formatos (gráficos, tablas, diagramas, fórmulas, esquemas, símbolos...), aprovechando de forma crítica la cultura digital e incluyendo el lenguaje matemático-formal con ética y responsabilidad, para compartir y construir nuevos conocimientos.",kc-stem,,,,,,,,
OD,od-cd1,CD1,"Realiza búsquedas en Internet atendiendo a criterios de validez, calidad, actualidad y fiabilidad, seleccionando los resultados de manera crítica y archivándolos, para recuperarlos, referenciarlos y reutilizarlos, respetando la propiedad intelectual.",kc-cd,,,,,,,,
OD,od-cpsaa5,CPSAA5,[Pendiente: no definido en el Anexo I del Decreto 59/2022],kc-cpsaa,,,,,,,,
OD,od-cd4,CD4,"Identifica riesgos y adopta medidas preventivas al usar las tecnologías digitales para proteger los dispositivos, los datos personales, la salud y el medioambiente, y para tomar conciencia de la importancia y necesidad de hacer un uso crítico, legal, seguro, saludable y sostenible de dichas tecnologías.",kc-cd,,,,,,,,
OD,od-ce3,CE3,"Desarrolla el proceso de creación de ideas y soluciones valiosas y toma decisiones, de manera razonada, utilizando estrategias ágiles de planificación y gestión, y reflexiona sobre el proceso realizado y el resultado obtenido, para llevar a término el proceso de creación de prototipos innovadores y de valor, considerando la experiencia como una oportunidad para aprender.",kc-ce,,,,,,,,
OD,od-ccl4,CCL4,"Lee con autonomía obras diversas adecuadas a su edad, seleccionando las que mejor se ajustan a sus gustos e intereses; aprecia el patrimonio literario como cauce privilegiado de la experiencia individual y colectiva; y moviliza su propia experiencia biográfica y sus conocimientos literarios y culturales para construir y compartir su interpretación de las obras y para crear textos de intención literaria de progresiva complejidad.",kc-ccl,,,,,,,,
OD,od-cpsaa1,CPSAA1,"Regula y expresa sus emociones, fortaleciendo el optimismo, la resiliencia, la autoeficacia y la búsqueda de propósito y motivación hacia el aprendizaje, para gestionar los retos y cambios y armonizarlos con sus propios objetivos.",kc-cpsaa,,,,,,,,
OD,od-ccec2,CCEC2,"Disfruta, reconoce y analiza con autonomía las especificidades e intencionalidades de las manifestaciones artísticas y culturales más destacadas del patrimonio, distinguiendo los medios y soportes, así como los lenguajes y elementos técnicos que las caracterizan.",kc-ccec,,,,,,,,
OD,od-ccec4,CCEC4,"Conoce, selecciona y utiliza con creatividad diversos medios y soportes, así como técnicas plásticas, visuales, audiovisuales, sonoras o corporales, para la creación de productos artísticos y culturales, tanto de forma individual como colaborativa, identificando oportunidades de desarrollo personal, social y laboral, así como de emprendimiento.",kc-ccec,,,,,,,,
OD,od-stem2,STEM2,"Utiliza el pensamiento científico para entender y explicar los fenómenos que ocurren a su alrededor, confiando en el conocimiento como motor de desarrollo, planteándose preguntas y comprobando hipótesis mediante la experimentación y la indagación, utilizando herramientas e instrumentos adecuados, apreciando la importancia de la precisión y la veracidad y mostrando una actitud crítica acerca del alcance y las limitaciones de la ciencia.",kc-stem,,,,,,,,
OD,od-cpsaa3,CPSAA3,"Comprende proactivamente las perspectivas y las experiencias de las demás personas y las incorpora a su aprendizaje, para participar en el trabajo en grupo, distribuyendo y aceptando tareas y responsabilidades de manera equitativa y empleando estrategias cooperativas.",kc-cpsaa,,,,,,,,
SC,sc-lcl1-1,CEs 1,"Describir y apreciar la diversidad lingüística del mundo a partir del reconocimiento de las lenguas del alumnado y la realidad plurilingüe y pluricultural de España, analizando el origen y desarrollo sociohistórico de sus lenguas y las características de las principales variedades dialectales del español, para favorecer la reflexión interlingüística, combatir los estereotipos y prejuicios lingüísticos y valorar esta diversidad como fuente de riqueza cultural.",od-ccl1,od-ccl5,od-cp2,od-cp3,od-cc1,od-cc2,od-ccec1,od-ccec3,
SC,sc-lcl1-2,CEs 2,"Comprender e interpretar textos orales y multimodales recogiendo el sentido general y la información más relevante, identificando el punto de vista y la intención del emisor y valorando su fiabilidad, su forma y su contenido, para construir conocimiento, formarse opinión y ensanchar las posibilidades de disfrute y ocio.",od-ccl2,od-cp2,od-stem1,od-cd2,od-cd3,od-cpsaa4,od-cc3,,
SC,sc-lcl1-3,CEs 3,"Producir textos orales y multimodales con fluidez, coherencia, cohesión y registro adecuado, atendiendo a las convenciones propias de los diferentes géneros discursivos, y participar en interacciones orales con actitud cooperativa y respetuosa, tanto para construir conocimiento y establecer vínculos personales como para intervenir de manera activa e informada en diferentes contextos sociales.",od-ccl1,od-ccl3,od-ccl5,od-cp2,od-stem1,od-cd2,od-cd3,od-cc2,od-ce1
SC,sc-lcl1-4,CEs 4,"Comprender, interpretar y valorar textos escritos, con sentido crítico y diferentes propósitos de lectura, reconociendo el sentido global y las ideas principales y secundarias, identificando la intención del emisor, reflexionando sobre el contenido y la forma y evaluando su calidad y fiabilidad, para dar respuesta a necesidades e intereses comunicativos diversos y para construir conocimiento.",od-ccl2,od-ccl3,od-ccl5,od-cp2,od-stem4,od-cd1,od-cpsaa4,od-cc3,
SC,sc-lcl1-5,CEs 5,"Producir textos escritos y multimodales coherentes, cohesionados, adecuados y correctos atendiendo a las convenciones propias del género",od-ccl1,od-ccl3,od-ccl5,od-stem1,od-cd2,od-cd3,od-cpsaa5,od-cc2,
SC,sc-lcl1-6,CEs 6,"Seleccionar y contrastar información procedente de diferentes fuentes de manera progresivamente autónoma, evaluando su fiabilidad y pertinencia en función de los objetivos de lectura y evitando los riesgos de manipulación y desinformación, e integrarla y transformarla en conocimiento para comunicarla, adoptando un punto de vista crítico y personal a la par que respetuoso con la propiedad intelectual.",od-ccl3,od-cd1,od-cd2,od-cd3,od-cd4,od-cpsaa4,od-cc2,od-ce3,
SC,sc-lcl1-7,CEs 7,"Seleccionar y leer de manera progresivamente autónoma obras diversas como fuente de placer y conocimiento, configurando un itinerario lector que se evolucione en cuanto a diversidad, complejidad y calidad de las obras, y compartir experiencias de lectura, para construir la propia identidad lectora y disfrutar de la dimensión social de la lectura.",od-ccl1,od-ccl4,od-cd3,od-cpsaa1,od-ccec1,od-ccec2,od-ccec3,,
SC,sc-lcl1-8,CEs 8,"Leer, interpretar y valorar obras o fragmentos literarios del patrimonio nacional y universal, utilizando un metalenguaje específico y movilizando la experiencia biográfica y los conocimientos literarios y culturales para establecer vínculos entre textos diversos y con otras manifestaciones artísticas para conformar un mapa cultural, para ensanchar las posibilidades de disfrute de la literatura y crear textos de intención literaria.",od-ccl1,od-ccl4,od-cc1,od-ccec1,od-ccec2,od-ccec3,od-ccec4,,
SC,sc-lcl1-9,CEs 9,"Movilizar el conocimiento sobre la estructura de la lengua y sus usos y reflexionar de manera progresivamente autónoma sobre las elecciones lingüísticas y discursivas, con la terminología adecuada, para desarrollar la conciencia lingüística, aumentar el repertorio comunicativo y mejorar las destrezas tanto de producción oral y escrita como de comprensión e interpretación crítica.",od-ccl1,od-ccl2,od-cp2,od-stem1,od-stem2,od-cpsaa5,,,
SC,sc-lcl1-10,CEs 10,"Poner las propias prácticas comunicativas al servicio de la convivencia democrática, la resolución dialogada de los conflictos y la igualdad de derechos de todas las personas, utilizando un lenguaje no discriminatorio y desterrando los abusos de poder a través de la palabra para favorecer un uso no solo eficaz sino también ético y democrático del lenguaje.",od-ccl1,od-ccl5,od-cp3,od-cd3,od-cpsaa3,od-cc1,od-cc2,od-cc3,
EC,ec-lcl1-1.1,1.1,"Identificar algunas nociones básicas de lenguas familiares para el alumnado, prestando especial atención a la lengua asturiana, contrastando algunos de sus rasgos en manifestaciones orales, escritas y multimodales.",,,,,,,,,
EC,ec-lcl1-1.2,1.2,"Adoptar una actitud de respeto y valoración de la riqueza cultural, lingüística y dialectal, a partir de la observación de la diversidad lingüística de Asturias.",,,,,,,,,
EC,ec-lcl1-2.1,2.1,"Comprender el sentido, la información más relevante y la intención del emisor en textos orales y multimodales sencillos.",,,,,,,,,
EC,ec-lcl1-3.1,3.1,Realizar narraciones y exposiciones orales sencillas y guiadas sobre temas de interés personal o social.,,,,,,,,,
EC,ec-lcl1-3.2,3.2,Participar de manera activa y adecuada en interacciones orales y sencillas informales y en el trabajo en equipo con actitudes de escucha activa y estrategias de cooperación conversacional y cortesía lingüística.,,,,,,,,,
EC,ec-lcl1-4.1,4.1,"Comprender e interpretar el sentido global, la información más relevante y la intención del emisor de textos escritos y multimodales sencillos.",,,,,,,,,
EC,ec-lcl1-4.2,4.2,Valorar la forma y el contenido de textos sencillos.,,,,,,,,,
EC,ec-lcl1-5.1,5.1,"Planificar la redacción de textos escritos y multimodales sencillos, atendiendo a la situación comunicativa, a la persona destinataria, al propósito y al canal; redactar borradores y revisarlos con ayuda del diálogo entre iguales e instrumentos de consulta.",,,,,,,,,
EC,ec-lcl1-5.2,5.2,"Incorporar procedimientos básicos para enriquecer los textos, atendiendo a aspectos discursivos, lingüísticos y de estilo, con precisión léxica y corrección ortográfica y gramatical.",,,,,,,,,
EC,ec-lcl1-6.1,6.1,Localizar y seleccionar información de manera guiada y progresivamente autónoma procedente de diferentes fuentes y reelaborarla y comunicarla de manera creativa.,,,,,,,,,
EC,ec-lcl1-6.2,6.2,Elaborar trabajos de manera guiada y progresivamente autónoma en diferentes soportes sobre diversos temas de interés personal o social.,,,,,,,,,
EC,ec-lcl1-6.3,6.3,"Adoptar hábitos de uso seguro, sostenible y saludable de las tecnologías digitales en relación a la búsqueda y la comunicación de la información.",,,,,,,,,
EC,ec-lcl1-7.1,7.1,"Elegir y leer textos a partir de preselecciones guiándose por los propios gustos, intereses y necesidades, dejando constancia del propio itinerario lector y de la experiencia de lectura.",,,,,,,,,
EC,ec-lcl1-7.2,7.2,Compartir la experiencia de lectura en soportes diversos relacionando el sentido de la obra con la propia experiencia biográfica y lectora.,,,,,,,,,
EC,ec-lcl1-8.1,8.1,"Explicar, con la ayuda de pautas y modelos, la interpretación de las obras leídas.",,,,,,,,,
EC,ec-lcl1-8.2,8.2,"Establecer de manera guiada vínculos argumentados entre los textos leídos y otros textos escritos, orales o multimodales, así como con otras manifestaciones artísticas y culturales, en función de temas y valores éticos, mostrando la implicación y la respuesta personal del lector y la lectora en la lectura.",,,,,,,,,
EC,ec-lcl1-8.3,8.3,"Crear textos personales o colectivos con intención literaria y conciencia de estilo, en distintos soportes, a partir de la lectura de obras o fragmentos significativos.",,,,,,,,,
EC,ec-lcl1-9.1,9.1,"Revisar los propios textos de manera guiada y hacer propuestas de mejora, identificar y subsanar algunos problemas de comprensión lectora.",,,,,,,,,
EC,ec-lcl1-9.2,9.2,"Explicar la interrelación entre el propósito comunicativo y las elecciones lingüísticas del emisor, así como sus efectos en el receptor.",,,,,,,,,
EC,ec-lcl1-9.3,9.3,"Consultar de manera guiada diccionarios, manuales y gramáticas, en soporte digital o impreso.",,,,,,,,,
EC,ec-lcl1-10.1,10.1,"Identificar y desterrar los usos discriminatorios de la lengua, los abusos de poder a través de la palabra y los usos manipuladores del lenguaje.",,,,,,,,,
EC,ec-lcl1-10.2,10.2,Utilizar estrategias para la resolución dialogada de los conflictos y la búsqueda de consensos tanto en el ámbito personal como educativo y social.,,,,,,,,,
SB,sb-lcl1-a1,A.1,"Observación de la propia biografía lingüística y de la diversidad lingüística del centro, prestando especial atención al contexto asturiano.",,,,,,,,,
SB,sb-lcl1-a2,A.2,Aproximación a la lengua de signos.,,,,,,,,,
SB,sb-lcl1-a3,A.3,Aproximación a los conceptos de prejuicio y estereotipo lingüísticos y exploración de formas de evitarlos.,,,,,,,,,
SB,sb-lcl1-b1,B.1,Componentes del hecho comunicativo: grado de formalidad de la situación y carácter público o privado; distancia social entre quienes intervienen en un acto de habla; propósitos comunicativos e interpretación de intenciones; canal de comunicación y elementos no verbales de la comunicación.,,,,,,,,,
SB,sb-lcl1-b2,B.2,"Secuencias textuales básicas, con especial atención a las narrativas, descriptivas, dialogadas y expositivas.",,,,,,,,,
SB,sb-lcl1-b3,B.3,Géneros discursivos propios del ámbito personal: la conversación.,,,,,,,,,
SB,sb-lcl1-b4,B.4,Géneros discursivos propios del ámbito educativo. Etiqueta digital en el ámbito educativo.,,,,,,,,,
SB,sb-lcl1-b5,B.5,Interacción oral y escrita de carácter informal. Tomar y dar la palabra.,,,,,,,,,
SB,sb-lcl1-b6,B.6,"Comprensión oral: sentido global del texto y relación entre sus partes, selección y retención de la información relevante.",,,,,,,,,
SB,sb-lcl1-b7,B.7,Comprensión lectora: sentido global del texto y relación entre sus partes. La intención del emisor.,,,,,,,,,
SB,sb-lcl1-b8,B.8,"Producción escrita. Planificación, redacción, revisión y edición en diferentes soportes. Corrección gramatical y ortográfica. Propiedad léxica. La definición y el resumen.",,,,,,,,,
SB,sb-lcl1-b9,B.9,Uso coherente de las formas verbales en los textos.,,,,,,,,,
SB,sb-lcl1-b10,B.10,"Corrección lingüística y revisión ortográfica y gramatical de los textos. Uso de diccionarios, manuales de consulta y de correctores ortográficos en soporte analógico o digital.",,,,,,,,,
SB,sb-lcl1-b11,B.11,Los signos básicos de puntuación como mecanismo organizador del texto escrito.,,,,,,,,,
SB,sb-lcl1-c1,C.1,Implicación en la lectura de manera progresivamente autónoma a partir de una preselección de textos variados que incluyan obras de autoras y autores. Reflexión sobre los textos y sobre la propia práctica de lectura sustentada en modelos.,,,,,,,,,
SB,sb-lcl1-c2,C.2,Selección de obras variadas de manera orientada a partir de la exploración guiada de la biblioteca escolar y pública disponible.,,,,,,,,,
SB,sb-lcl1-c3,C.3,Participación activa en actos culturales vinculados con el circuito literario y lector.,,,,,,,,,
SB,sb-lcl1-c4,C.4,Estrategias de toma de conciencia de los propios gustos e identidad lectora.,,,,,,,,,
SB,sb-lcl1-c5,C.5,"Estrategias de movilización de la experiencia personal y lectora para establecer vínculos entre la obra leída y aspectos de la actualidad, asíΚ como con otros textos y manifestaciones artísticas y culturales.",,,,,,,,,
SB,sb-lcl1-c6,C.6,"Estrategias para la recomendación de las lecturas, en soportes variados o bien oralmente entre iguales.",,,,,,,,,
SB,sb-lcl1-c7,C.7,"Lectura de obras y fragmentos relevantes de la literatura juvenil contemporánea y del patrimonio literario universal, inscritas en itinerarios temáticos o de género, que incluyan la presencia de autoras y autores.",,,,,,,,,
SB,sb-lcl1-c8,C.8,Construcción compartida de la interpretación de las obras. Conversaciones literarias.,,,,,,,,,
SB,sb-lcl1-c9,C.9,Relación entre los elementos constitutivos del género literario y la construcción del sentido de la obra.,,,,,,,,,
SB,sb-lcl1-c10,C.10,"Relación y comparación de los textos leídos con otros textos, con otras manifestaciones artísticas y culturales y con las nuevas formas de ficción en función de los temas.",,,,,,,,,
SB,sb-lcl1-c11,C.11,Lectura con perspectiva de género.,,,,,,,,,
SB,sb-lcl1-c12,C.12,"Lectura expresiva, dramatización y recitación de los textos atendiendo a los procesos de comprensión, apropiación y oralización implicados.",,,,,,,,,
SB,sb-lcl1-c13,C.13,"Creación de textos de intención literaria a partir de modelos dados (imitación, transformación, continuación, etc.).",,,,,,,,,
SB,sb-lcl1-d1,D.1,"Observación, comparación y clasificación de unidades comunicativas.",,,,,,,,,
SB,sb-lcl1-d2,D.2,Observación de las diferencias relevantes entre lengua oral y lengua escrita.,,,,,,,,,
SB,sb-lcl1-d3,D.3,"Aproximación a la lengua como sistema y a sus unidades básicas teniendo en cuenta los diferentes niveles: el sonido y sistema de escritura, las palabras (forma y significado).",,,,,,,,,
SB,sb-lcl1-d4,D.4,Identificación y clasificación de las categorías gramaticales.,,,,,,,,,
SB,sb-lcl1-d5,D.5,Procedimientos de adquisición y formación de palabras.,,,,,,,,,
SB,sb-lcl1-d6,D.6,Estrategias de uso progresivamente autónomo de diccionarios y manuales de gramática para obtener información gramatical básica.,,,,,,,,,
SB,sb-lcl1-d7,D.7,Orden de las palabras y concordancia.,,,,,,,,,
BB,bb-lcl1-a,A,Las lenguas y sus hablantes,,,,,,,,,
BB,bb-lcl1-b,B,"Comunicación. Estrategias de producción, comprensión y análisis crítico de textos",,,,,,,,,
BB,bb-lcl1-c,C,Educación literaria,,,,,,,,,
BB,bb-lcl1-d,D,Reflexión sobre la lengua,,,,,,,,,
