type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-ce1,CE1,"Analiza necesidades y oportunidades y afronta retos con sentido crítico, haciendo balance de su sostenibilidad, valorando el impacto que puedan suponer en el entorno, para presentar ideas y soluciones innovadoras, éticas y sostenibles, dirigidas a crear valor en el ámbito personal, social, educativo y profesional.",kc-ce,,,,,,,
OD,od-ce3,CE3,"Desarrolla el proceso de creación de ideas y soluciones valiosas y toma decisiones, de manera razonada, utilizando estrategias ágiles de planificación y gestión, y reflexiona sobre el proceso realizado y el resultado obtenido, para llevar a término el proceso de creación de prototipos innovadores y de valor, considerando la experiencia como una oportunidad para aprender.",kc-ce,,,,,,,
OD,od-cd2,CD2,"Gestiona y utiliza su entorno personal digital de aprendizaje para construir conocimiento y crear contenidos digitales, mediante estrategias de tratamiento de la información y el uso de diferentes herramientas digitales, seleccionando y configurando la más adecuada en función de la tarea y de sus necesidades de aprendizaje permanente.",kc-cd,,,,,,,
OD,od-ccl2,CCL2,"Comprende, interpreta y valora con actitud crítica textos orales, escritos, signados o multimodales de los ámbitos personal, social, educativo y profesional para participar en diferentes contextos de manera activa e informada y para construir conocimiento.",kc-ccl,,,,,,,
OD,od-ccl3,CCL3,"Localiza, selecciona y contrasta de manera progresivamente autónoma información procedente de diferentes fuentes, evaluando su fiabilidad y pertinencia en función de los objetivos de lectura y evitando los riesgos de manipulación y desinformación, y la integra y transforma en conocimiento para comunicarla adoptando un punto de vista creativo, crítico y personal a la par que respetuoso con la propiedad intelectual.",kc-ccl,,,,,,,
OD,od-cd3,CD3,"Se comunica, participa, colabora e interactúa compartiendo contenidos, datos e información mediante herramientas o plataformas virtuales, y gestiona de manera responsable sus acciones, presencia y visibilidad en la red, para ejercer una ciudadanía digital activa, cívica y reflexiva.",kc-cd,,,,,,,
OD,od-cd5,CD5,"Desarrolla aplicaciones informáticas sencillas y soluciones tecnológicas creativas y sostenibles para resolver problemas concretos o responder a retos propuestos, mostrando interés y curiosidad por la evolución de las tecnologías digitales y por su desarrollo sostenible y uso ético.",kc-cd,,,,,,,
OD,od-cpsaa5,CPSAA5,[Pendiente: no definido en el Anexo I del Decreto 59/2022],kc-cpsaa,,,,,,,
SC,sc-eco4-1,CEs 1,"Analizar y valorar las fortalezas y debilidades propias y ajenas, reflexionando sobre las aptitudes y gestionando de forma eficaz las emociones y las destrezas necesarias, para adaptase a entornos cambiantes y diseñar un proyecto personal que genere valor para la comunidad.",od-cpsaa1,od-cc1,od-ce2,od-ccec3,,,,
SC,sc-eco4-2,CEs 2,"Utilizar estrategias de conformación de equipos, así como habilidades sociales, de comunicación e innovación ágil, aplicándolas con autonomía y motivación a las dinámicas de trabajo en distintos contextos, para constituir equipos eficaces y descubrir el valor de cooperar con otras personas durante el proceso de ideación y desarrollo de soluciones emprendedoras.",od-ccl1,od-cp1,od-cp2,od-cpsaa1,od-cpsaa3,od-cc1,od-ce2,
SC,sc-eco4-3,CEs 3,"Elaborar, con sentido ético y solidario, ideas y soluciones innovadoras y sostenibles que den respuesta a las necesidades locales o globales detectadas, utilizando metodologías ágiles de ideación y analizando tanto sus puntos fuertes y débiles como el impacto que puedan generar esas ideas en el entorno, para lograr la superación de retos relacionados con la preservación y el cuidado del entorno natural, social, cultural y artístico.",od-stem3,od-cc4,od-ce1,od-ce2,od-ce3,od-ccec3,,
SC,sc-eco4-4,CEs 4,"Seleccionar y reunir los recursos disponibles en el proceso de desarrollo de la idea o solución creativa propuesta, conociendo los medios de producción y las fuentes financieras que proporcionan dichos recursos y aplicando estrategias de captación de los mismos, para poner en marcha el proyecto que lleve a la realidad la solución emprendedora.",od-stem3,od-cd2,od-ce1,od-ce2,,,,
SC,sc-eco4-5,CEs 5,"Presentar y exponer ideas y soluciones creativas, utilizando estrategias comunicativas ágiles y valorando la importancia de una comunicación efectiva y respetuosa, para transmitir mensajes convincentes adecuados al contexto y a los objetivos concretos de cada situación y validar las ideas o soluciones presentadas.",od-ccl1,od-ccl2,od-ccl3,od-cd3,od-cpsaa1,od-cc1,od-ce1,od-ce2
SC,sc-eco4-6,CEs 6,"Comprender aspectos básicos de la economía y las finanzas, valorando críticamente el problema de la escasez de recursos y la necesidad de elegir, así como los principios de interacción social desde el punto de vista económico, para relacionar dichos aspectos con la búsqueda y planificación de los recursos necesarios en el desarrollo de la idea o solución emprendedora que afronte el reto planteado de manera eficiente, equitativa y sostenible.",od-cc1,od-ce1,od-ce2,od-ce3,,,,
SC,sc-eco4-7,CEs 7,"Construir y analizar de manera cooperativa, autónoma y ágil prototipos innovadores y sostenibles, aplicando estrategias eficaces de diseño y ejecución, evaluando las fases del proceso de manera crítica y ética y validando los resultados obtenidos, para mejorar y perfeccionar los prototipos creados y para contribuir al aprendizaje y el al desarrollo personal y colectivo.",od-stem3,od-cd5,od-cpsaa3,od-cpsaa5,od-ce2,od-ce3,,
EC,ec-eco4-1.1,1.1,"Adaptarse a entornos complejos y crear un proyecto personal original y generador de valor, partiendo de la valoración crítica sobre las propias aptitudes y las posibilidades creativas, haciendo hincapié en las fortalezas y debilidades y logrando progresivamente el control consciente de las emociones.",,,,,,,,
EC,ec-eco4-1.2,1.2,Utilizar estrategias de análisis razonado de las fortalezas y debilidades personales y la iniciativa y creatividad propia y ajena.,,,,,,,,
EC,ec-eco4-1.3,1.3,"Gestionar de forma eficaz las emociones y destrezas personales, promoviendo y desarrollando actitudes creativas.",,,,,,,,
EC,ec-eco4-2.1,2.1,"Constituir equipos de trabajo basados en principios de equidad, coeducación e igualdad entre hombres y mujeres, actitud participativa y visualización de metas comunes, utilizando estrategias que faciliten la identificación y optimización de los recursos humanos necesarios que conduzcan a la consecución del reto propuesto.",,,,,,,,
EC,ec-eco4-2.2,2.2,"Poner en práctica habilidades sociales, de comunicación abierta, de motivación, de liderazgo y de cooperación e innovación ágil tanto de manera presencial como a distancia en distintos contextos de trabajo en equipo.",,,,,,,,
EC,ec-eco4-2.3,2.3,"Valorar y respetar las aportaciones del resto de las personas en las distintas dinámicas de trabajo y fases del proceso llevado a cabo, respetando las decisiones tomadas de forma colectiva.",,,,,,,,
EC,ec-eco4-3.1,3.1,"Preservar y cuidar el entorno natural, social, cultural y artístico a partir de propuestas y actuaciones locales y globales que promuevan el desarrollo sostenible con visión creativa, emprendedora y comprometida.",,,,,,,,
EC,ec-eco4-3.2,3.2,"Superar los retos propuestos a partir de ideas y soluciones innovadoras y sostenibles, evaluando sus ventajas e inconvenientes, así como el impacto que pudieran generar a nivel personal y en el contexto al que van dirigidas.",,,,,,,,
EC,ec-eco4-3.3,3.3,"Aplicar metodologías ágiles, siguiendo los criterios y pautas establecidos en el proceso de construcción de ideas creativas y sostenibles, que faciliten la superación de los retos planteados y la obtención de soluciones a las necesidades detectadas con sentido ético y solidario.",,,,,,,,
EC,ec-eco4-4.1,4.1,"Poner en marcha un proyecto que lleve a la realidad una solución emprendedora, seleccionando y reuniendo los recursos humanos, materiales, inmateriales y digitales disponibles en el proceso de ideación creativa.",,,,,,,,
EC,ec-eco4-4.2,4.2,"Utilizar con autonomía estrategias de captación y gestión de recursos, conociendo sus características y aplicándolas al proceso de conversión de las ideas y soluciones en acciones.",,,,,,,,
EC,ec-eco4-4.3,4.3,"Reunir, analizar y seleccionar con criterios propios los recursos disponibles, planificando con coherencia su organización, distribución, uso y optimización.",,,,,,,,
EC,ec-eco4-5.1,5.1,"Validar las ideas y soluciones presentadas mediante mensajes convincentes y adecuados al contexto y objetivos concretos, utilizando estrategias comunicativas ágiles adaptadas a cada situación comunicativa.",,,,,,,,
EC,ec-eco4-5.2,5.2,"Presentar y exponer, con claridad y coherencia, las ideas y soluciones creativas, valorando la importancia de mantener una comunicación eficaz y respetuosa a lo largo del proceso.",,,,,,,,
EC,ec-eco4-6.1,6.1,"Desarrollar una idea o solución emprendedora a partir de los conocimientos, destrezas y actitudes adquiridas desde el ámbito de la economía y las finanzas, viendo la relación entre estas y los recursos necesarios y disponibles que permiten su desarrollo.",,,,,,,,
EC,ec-eco4-6.2,6.2,"Conocer de manera amplia y comprender con precisión los conocimientos, destrezas y actitudes necesarios del ámbito económico y financiero aplicándolos con coherencia a situaciones, actividades o proyectos concretos.",,,,,,,,
EC,ec-eco4-6.3,6.3,"Afrontar los retos de manera eficaz, equitativa y sostenible, en distintos contextos y situaciones, reales o simuladas, aplicando los conocimientos económicos y financieros necesarios.",,,,,,,,
EC,ec-eco4-6.4,6.4,"Valorar críticamente el problema económico de la escasez de recursos y la necesidad de elegir, así como los principios de interacción social desde el punto de vista económico, aprovechando este conocimiento en el afrontamiento eficaz de retos.",,,,,,,,
EC,ec-eco4-7.1,7.1,"Valorar la contribución del prototipo final tanto para el aprendizaje como para el desarrollo personal y colectivo, evaluando de manera crítica y ética todas las fases del proceso llevado a cabo, así como la adecuación de las estrategias empleadas en la construcción del mismo.",,,,,,,,
EC,ec-eco4-7.2,7.2,"Analizar de manera crítica el proceso de diseño y ejecución llevado a cabo en la realización de los prototipos creados, estableciendo comparaciones entre la efectividad, la viabilidad y la adecuación lograda en los procesos y los resultados obtenidos.",,,,,,,,
EC,ec-eco4-7.3,7.3,"Utilizar estrategias eficaces de diseño y ejecución seleccionando aquellas que faciliten la construcción del prototipo final de manera ágil, cooperativa y autónoma.",,,,,,,,
SB,sb-eco4-a1,A.1,"El perfil de la persona emprendedora. Autoconfianza, autoconocimiento, empatía, perseverancia, iniciativa y resiliencia. Técnicas de diagnóstico de debilidades y fortalezas.",,,,,,,,
SB,sb-eco4-a2,A.2,"Creatividad, ideas y soluciones. Pensamiento de diseño (design thinking) y otras metodologías de innovación ágil.",,,,,,,,
SB,sb-eco4-a3,A.3,"Comunicación, motivación, negociación y liderazgo. Habilidades sociales.",,,,,,,,
SB,sb-eco4-a4,A.4,Gestión de emociones. Estrategias de gestión de la incertidumbre y toma de decisiones en contextos cambiantes. El error y la validación como oportunidades para aprender.,,,,,,,,
SB,sb-eco4-b1,B.1,"La perspectiva económica del entorno. El problema económico: la escasez de recursos y la necesidad de elegir. La elección en economía: costes, análisis marginal, e incentivos. El comportamiento de las personas en las decisiones. Comercio, bienestar y desigualdades.",,,,,,,,
SB,sb-eco4-b2,B.2,"El entorno económico-empresarial, prestando especial importancia al entorno asturiano. Los agentes económicos y el flujo circular de la renta. El funcionamiento de los mercados. El mercado y las oportunidades de negocio: análisis del entorno general o macroentorno; análisis del entorno específico o microentorno. El sistema financiero. La empresa y su responsabilidad social. La decisión empresarial y la innovación como fuente de transformación social.",,,,,,,,
SB,sb-eco4-b3,B.3,"El entorno social, cultural y ambiental desde una perspectiva económica. La economía colaborativa. La huella ecológica y la economía circular. La economía social y solidaria. Los Objetivos de Desarrollo Sostenible (ODS) y el desarrollo local. Sectores productivos y géneros del entorno cultural y artístico. Agentes que apoyan la creación de proyectos culturales emprendedores. Aproximación a la realidad asturiana.",,,,,,,,
SB,sb-eco4-b4,B.4,Estrategias de exploración del entorno. Búsqueda y gestión de la información. Métodos de análisis de la competencia.,,,,,,,,
SB,sb-eco4-b5,B.5,La visión emprendedora.,,,,,,,,
SB,sb-eco4-c1,C.1,"Misión, visión y valores de la empresa o entidad. La organización y gestión de las entidades emprendedoras. Funciones de la empresa.",,,,,,,,
SB,sb-eco4-c2,C.2,Los equipos en las empresas y organizaciones. Estrategias ágiles de trabajo en equipo. Formación y funcionamiento de equipos de trabajo.,,,,,,,,
SB,sb-eco4-c3,C.3,Las finanzas personales y del proyecto emprendedor: Control y gestión del dinero. Fuentes y control de ingresos y gastos. Recursos financieros a corto y largo plazo y su relación con el bienestar financiero. El endeudamiento. Fuentes de financiación y captación de recursos financieros. La gestión del riesgo financiero y los seguros.,,,,,,,,
SB,sb-eco4-d1,D.1,El reto o desafío como objetivo.,,,,,,,,
SB,sb-eco4-d2,D.2,"Planificación, gestión y ejecución de un proyecto emprendedor. Del reto al prototipo.",,,,,,,,
SB,sb-eco4-d3,D.3,Desarrollo ágil de producto.,,,,,,,,
SB,sb-eco4-d4,D.4,Técnicas y herramientas de prototipado rápido.,,,,,,,,
SB,sb-eco4-d5,D.5,Presentación e introducción del prototipo en el entorno. Estrategias de difusión.,,,,,,,,
SB,sb-eco4-d6,D.6,Validación y testeado de prototipos. Valoración del proceso de trabajo. Innovación ágil.,,,,,,,,
SB,sb-eco4-d7,D.7,La persona usuaria como destinataria final del prototipo. La toma de decisiones de los usuarios y las usuarias. La persona usuaria como consumidora. Derechos y obligaciones de los consumidores y las consumidoras.,,,,,,,,
SB,sb-eco4-d8,D.8,Derechos sobre el prototipo: la propiedad intelectual e industrial.,,,,,,,,
