type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
SC,sc-tin2-3,CEs 3,"Utilizar las herramientas digitales adecuadas, analizando sus posibilidades, configurándolas de acuerdo a sus necesidades y aplicando conocimientos interdisciplinares, para resolver tareas, así como para realizar la presentación de los resultados de una manera óptima.",od-stem1,od-stem4,od-cd1,od-cd2,od-cd3,od-cd5,od-cpsaa5,od-ce3
SC,sc-tin2-4,CEs 4,"Generar conocimientos y mejorar destrezas técnicas, transfiriendo y aplicando saberes de otras disciplinas científicas con actitud creativa, para calcular, y resolver problemas o dar respuesta a necesidades de los distintos ámbitos de la ingeniería.",od-stem1,od-stem2,od-stem3,od-stem4,od-cd2,od-cd5,od-cpsaa5,od-ce3
SC,sc-tin2-5,CEs 5,"Diseñar, crear y evaluar sistemas tecnológicos, aplicando conocimientos de programación informática, regulación automática y control, así como las posibilidades que ofrecen las tecnologías emergentes, para estudiar, controlar y automatizar tareas.",od-stem1,od-stem2,od-stem3,od-cd2,od-cd3,od-cd5,od-cpsaa1.1,od-ce3
SC,sc-tin2-6,CEs 6,"Analizar y comprender sistemas tecnológicos de los distintos ámbitos de la ingeniería, estudiando sus características, consumo y eficiencia energética, para evaluar el uso responsable y sostenible que se hace de la tecnología.",od-stem2,od-stem5,od-cd1,od-cd2,od-cd4,od-cpsaa2,od-cc4,od-ce1
EC,ec-tin2-1.1,1.1,"Desarrollar proyectos de investigación e innovación con el fin de crear y mejorar productos de forma continua, utilizando modelos de gestión cooperativos y flexibles.",,,,,,,,
EC,ec-tin2-1.2,1.2,Comunicar y difundir de forma clara y comprensible proyectos elaborados y presentarlos con la documentación técnica necesaria.,,,,,,,,
EC,ec-tin2-1.3,1.3,"Perseverar en la consecución de objetivos en situaciones de incertidumbre, identificando y gestionando emociones, aceptando y aprendiendo de la crítica razonada y utilizando el error como parte del proceso de aprendizaje.",,,,,,,,
EC,ec-tin2-2.1,2.1,"Analizar la idoneidad de los materiales técnicos en la fabricación de productos sostenibles y de calidad, estudiando su estructura interna, propiedades, tratamientos de modificación y mejora de sus propiedades.",,,,,,,,
EC,ec-tin2-2.2,2.2,"Elaborar informes sencillos de evaluación de impacto ambiental, de manera fundamentada y estructurada.",,,,,,,,
EC,ec-tin2-3.1,3.1,"Resolver problemas asociados a las distintas fases del desarrollo y gestión de un proyecto (diseño, simulación y montaje y presentación), utilizando las herramientas adecuadas que proveen las aplicaciones digitales.",,,,,,,,
EC,ec-tin2-4.1,4.1,"Calcular y montar estructuras sencillas, estudiando los tipos de cargas a los que se puedan ver sometidas y su estabilidad.",,,,,,,,
EC,ec-tin2-4.2,4.2,"Analizar las máquinas térmicas: máquinas frigoríficas, bombas de calor y motores térmicos, comprendiendo su funcionamiento y realizando simulaciones y cálculos básicos sobre su eficiencia.",,,,,,,,
EC,ec-tin2-4.3,4.3,"Interpretar y solucionar esquemas de sistemas neumáticos e hidráulicos, a través de montajes o simulaciones, comprendiendo y documentando el funcionamiento de cada uno de sus elementos y del sistema en su totalidad.",,,,,,,,
EC,ec-tin2-4.4,4.4,"Interpretar y resolver circuitos de corriente alterna, mediante montajes o simulaciones, identificando sus elementos y comprendiendo su funcionamiento.",,,,,,,,
EC,ec-tin2-4.5,4.5,"Experimentar y diseñar circuitos combinacionales y secuenciales físicos y simulados aplicando fundamentos de la electrónica digital, comprendiendo su funcionamiento en el diseño de soluciones tecnológicas.",,,,,,,,
EC,ec-tin2-5.1,5.1,"Comprender y simular el funcionamiento de los procesos tecnológicos basados en sistemas automáticos de lazo abierto y cerrado, aplicando técnicas de simplificación y analizando su estabilidad.",,,,,,,,
EC,ec-tin2-5.2,5.2,"Conocer y evaluar sistemas informáticos emergentes y sus implicaciones en la seguridad de los datos, analizando modelos existentes.",,,,,,,,
EC,ec-tin2-6.1,6.1,"Analizar los distintos sistemas de ingeniería desde el punto de vista de la responsabilidad social y la sostenibilidad, estudiando las características de eficiencia energética asociadas a los materiales y a los procesos de fabricación.",,,,,,,,
SB,sb-tin2-a1,A.1,"Gestión y desarrollo de proyectos. Técnicas y estrategias de trabajo en equipo. Metodologías Agile: tipos, características y aplicaciones.",,,,,,,,
SB,sb-tin2-a2,A.2,"Difusión y comunicación de documentación técnica. Elaboración, referenciación y presentación.",,,,,,,,
SB,sb-tin2-a3,A.3,Autoconfianza e iniciativa. Identificación y gestión de emociones. El error y la reevaluación como parte del proceso de aprendizaje.,,,,,,,,
SB,sb-tin2-a4,A.4,"Emprendimiento, resiliencia, perseverancia y creatividad para abordar problemas desde una perspectiva interdisciplinar.",,,,,,,,
SB,sb-tin2-b1,B.1,Estructura interna. Propiedades y procedimientos de ensayo.,,,,,,,,
SB,sb-tin2-b2,B.2,Técnicas de diseño y tratamientos de modificación y mejora de las propiedades y sostenibilidad de los materiales. Técnicas de fabricación industrial. Entorno industrial asturiano.,,,,,,,,
SB,sb-tin2-c1,C.1,"Estructuras sencillas. Tipos de cargas, estabilidad y cálculos básicos. Montaje o simulación de ejemplos sencillos.",,,,,,,,
SB,sb-tin2-c2,C.2,"Máquinas térmicas: máquina frigorífica, bomba de calor y motores térmicos. Cálculos básicos, simulación y aplicaciones.",,,,,,,,
SB,sb-tin2-c3,C.3,Neumática e hidráulica: componentes y principios físicos. Descripción y análisis. Esquemas característicos de aplicación. Diseño y montaje físico o simulado.,,,,,,,,
SB,sb-tin2-d1,D.1,"Circuitos de corriente alterna. Triángulo de potencias. Cálculo, montaje o simulación.",,,,,,,,
SB,sb-tin2-d2,D.2,Electrónica digital combinacional. Diseño y simplificación: mapas de Karnaugh. Experimentación en simuladores.,,,,,,,,
SB,sb-tin2-d3,D.3,Electrónica digital secuencial. Experimentación en simuladores.,,,,,,,,
SB,sb-tin2-e1,E.1,"Inteligencia artificial, big data, bases de datos distribuidas y ciberseguridad.",,,,,,,,
SB,sb-tin2-f1,F.1,Álgebra de bloques y simplificación de sistemas. Estabilidad. Experimentación en simuladores.,,,,,,,,
SB,sb-tin2-g1,G.1,Impacto social y ambiental. Informes de evaluación. Valoración crítica de las tecnologías desde el punto de vista de la sostenibilidad ecosocial. Desarrollo sostenible en Asturias.,,,,,,,,
BB,bb-tin2-a,A,Proyectos de investigación y desarrollo,,,,,,,,
BB,bb-tin2-b,B,Materiales y fabricación,,,,,,,,
BB,bb-tin2-c,C,Sistemas mecánicos.,,,,,,,,
BB,bb-tin2-d,D,Sistemas eléctricos y electrónicos,,,,,,,,
BB,bb-tin2-e,E,Sistemas informáticos emergentes,,,,,,,,
BB,bb-tin2-f,F,Sistemas automáticos.,,,,,,,,
BB,bb-tin2-g,G,Tecnología sostenible,,,,,,,,
