type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
OD,od-stem3,STEM3,"Plantea y desarrolla proyectos diseñando, fabricando y evaluando diferentes prototipos o modelos para generar o utilizar productos que den solución a una necesidad o problema de forma creativa y en equipo, procurando la participación de todo el grupo, resolviendo pacíficamente los conflictos que puedan surgir, adaptándose ante la incertidumbre y valorando la importancia de la sostenibilidad.",kc-stem,,,,,,,
OD,od-ce3,CE3,"Desarrolla el proceso de creación de ideas y soluciones valiosas y toma decisiones, de manera razonada, utilizando estrategias ágiles de planificación y gestión, y reflexiona sobre el proceso realizado y el resultado obtenido, para llevar a término el proceso de creación de prototipos innovadores y de valor, considerando la experiencia como una oportunidad para aprender.",kc-ce,,,,,,,
OD,od-ccec3,CCEC3,"Expresa ideas, opiniones, sentimientos y emociones por medio de producciones culturales y artísticas, integrando su propio cuerpo y desarrollando la autoestima, la creatividad y el sentido del lugar que ocupa en la sociedad, con una actitud empática, abierta y colaborativa.",kc-ccec,,,,,,,
OD,od-ccl5,CCL5,"Pone sus prácticas comunicativas al servicio de la convivencia democrática, la resolución dialogada de los conflictos y la igualdad de derechos de todas las personas, evitando los usos discriminatorios, así como los abusos de poder, para favorecer la utilización no solo eficaz sino también ética de los diferentes sistemas de comunicación.",kc-ccl,,,,,,,
OD,od-ccec4,CCEC4,"Conoce, selecciona y utiliza con creatividad diversos medios y soportes, así como técnicas plásticas, visuales, audiovisuales, sonoras o corporales, para la creación de productos artísticos y culturales, tanto de forma individual como colaborativa, identificando oportunidades de desarrollo personal, social y laboral, así como de emprendimiento.",kc-ccec,,,,,,,
OD,od-cpsaa1,CPSAA1,"Regula y expresa sus emociones, fortaleciendo el optimismo, la resiliencia, la autoeficacia y la búsqueda de propósito y motivación hacia el aprendizaje, para gestionar los retos y cambios y armonizarlos con sus propios objetivos.",kc-cpsaa,,,,,,,
OD,od-ce2,CE2,"Evalúa las fortalezas y debilidades propias, haciendo uso de estrategias de autoconocimiento y autoeficacia, y comprende los elementos fundamentales de la economía y las finanzas, aplicando conocimientos económicos y financieros a actividades y situaciones concretas, utilizando destrezas que favorezcan el trabajo colaborativo y en equipo, para reunir y optimizar los recursos necesarios que lleven a la acción una experiencia emprendedora que genere valor.",kc-ce,,,,,,,
OD,od-stem2,STEM2,"Utiliza el pensamiento científico para entender y explicar los fenómenos que ocurren a su alrededor, confiando en el conocimiento como motor de desarrollo, planteándose preguntas y comprobando hipótesis mediante la experimentación y la indagación, utilizando herramientas e instrumentos adecuados, apreciando la importancia de la precisión y la veracidad y mostrando una actitud crítica acerca del alcance y las limitaciones de la ciencia.",kc-stem,,,,,,,
OD,od-stem4,STEM4,"Interpreta y transmite los elementos más relevantes de procesos, razonamientos, demostraciones, métodos y resultados científicos, matemáticos y tecnológicos de forma clara y precisa y en diferentes formatos (gráficos, tablas, diagramas, fórmulas, esquemas, símbolos...), aprovechando de forma crítica la cultura digital e incluyendo el lenguaje matemático-formal con ética y responsabilidad, para compartir y construir nuevos conocimientos.",kc-stem,,,,,,,
SC,sc-pese3-1,CEs 1,"Valorar, con actitud crítica, la importancia de la iniciativa emprendedora como fuente de desarrollo económico y social, identificando las cualidades de las personas emprendedoras, para analizar las diferentes dimensiones del emprendimiento (social, cultural y empresarial) y su aportación al bienestar social.",od-ccl2,od-cpsaa3,od-cpsaa5,od-cc1,od-cc3,od-ce1,,
SC,sc-pese3-2,CEs 2,"Investigar el entorno económico y social más inmediato, utilizando diferentes herramientas y analizando con espíritu crítico las disfunciones existentes, para generar propuestas o ideas que sean capaces de cubrir las necesidades o las oportunidades detectadas.",od-ccl3,od-cd1,od-cd3,od-cpsaa3,od-cc3,od-cc4,od-ce1,
SC,sc-pese3-3,CEs 3,"Diseñar y elaborar un proyecto de emprendimiento, de naturaleza social o económica, con creatividad, espíritu emprendedor y trabajo cooperativo, utilizando los diversos recursos y elementos necesarios, para gestionar su desarrollo y su viabilidad.",od-ccl1,od-stem3,od-cd3,od-cpsaa5,od-cc4,od-ce1,od-ce3,od-ccec3
SC,sc-pese3-4,CEs 4,"Valorar y seleccionar estrategias de comunicación oral, escrita y audiovisual, destacando las relaciones entre todas las partes del proyecto, para mostrar cómo a través del esfuerzo personal y colaborativo se pueden alcanzar las metas propuestas.",od-ccl1,od-ccl5,od-cd3,od-cpsaa3,od-ce3,od-ccec4,,
SC,sc-pese3-5,CEs 5,"Desarrollar de forma responsable y modo cooperativo el proyecto de emprendimiento, ejecutando las acciones acordadas, para fomentar la empatía y el compromiso con la comunidad.",od-ccl1,od-stem3,od-cd3,od-cpsaa1,od-cpsaa3,od-cc4,od-ce2,od-ccec3
SC,sc-pese3-6,CEs 6,"Aplicar sistemas de evaluación de procesos en el proyecto elaborado por el equipo de trabajo, considerando la experiencia como una oportunidad para aprender, para valorar el grado de cumplimiento del proyecto y proponer medidas correctoras.",od-ccl1,od-stem2,od-stem4,od-cpsaa3,od-cpsaa5,od-cc4,od-ce2,od-ce3
EC,ec-pese3-1.1,1.1,Sintetizar las principales cualidades que se reconocen a las personas emprendedoras incluyendo a las intraemprendedoras y a las emprendedoras sociales.,,,,,,,,
EC,ec-pese3-1.2,1.2,Reconocer los diferentes tipos de emprendimiento y asociar esta actividad a la creación de soluciones innovadoras que generan un valor social y económico dentro de una sociedad.,,,,,,,,
EC,ec-pese3-2.1,2.1,"Detectar oportunidades y necesidades sociales aún no cubiertas, analizarlas y elegir aquella que, por sus características, constituya una verdadera oportunidad de emprender una intervención real, explicar la decisión adoptada y las implicaciones sociales de su acción.",,,,,,,,
EC,ec-pese3-2.2,2.2,Utilizar responsablemente las fuentes de información disponibles contrastando su grado de fiabilidad y elaborar herramientas de investigación para la obtención de datos que ayuden al conocimiento de las necesidades del entorno.,,,,,,,,
EC,ec-pese3-2.3,2.3,Conectar los Objetivos de Desarrollo Sostenible con las necesidades de su entorno y con la idea de proyecto elegida.,,,,,,,,
EC,ec-pese3-3.1,3.1,Definir su idea y resaltar la propuesta de valor que aporta a la resolución de la necesidad o del problema detectado.,,,,,,,,
EC,ec-pese3-3.2,3.2,"Determinar los recursos humanos, materiales y financieros necesarios para la puesta en marcha del proyecto y realizar una aproximación al análisis de su viabilidad legal, económica y social.",,,,,,,,
EC,ec-pese3-3.3,3.3,"Elaborar, mediante el trabajo en grupo y utilizando diversas aplicaciones informáticas, el proyecto, destacando las características internas y su relación con el entorno, así como su función social.",,,,,,,,
EC,ec-pese3-4.1,4.1,"Valorar y utilizar distintas estrategias de comunicación oral, así como diferentes técnicas de expresión escrita que puedan servir de apoyo.",,,,,,,,
EC,ec-pese3-4.2,4.2,Exponer el proyecto creado utilizando para su presentación las herramientas adecuadas que permitan despertar en otras personas o grupos el interés hacia su trabajo.,,,,,,,,
EC,ec-pese3-5.1,5.1,Utilizar estrategias de ejecución de proyectos que faciliten los objetivos establecidos.,,,,,,,,
EC,ec-pese3-5.2,5.2,Apreciar la importancia del trabajo individual y colectivo para el logro de los objetivos planteados.,,,,,,,,
EC,ec-pese3-6.1,6.1,"Analizar de manera crítica el proceso llevado a cabo en la realización del proyecto, estableciendo comparaciones entre lo pretendido y los resultados obtenidos.",,,,,,,,
EC,ec-pese3-6.2,6.2,Valorar la contribución que ha supuesto la elaboración y ejecución del proyecto en el aprendizaje individual y colectivo.,,,,,,,,
EC,ec-pese3-6.3,6.3,Observar el impacto del proyecto en el colectivo destinatario del mismo y su posible contribución al logro de los Objetivos de Desarrollo Sostenible.,,,,,,,,
SB,sb-pese3-a1,A.1,Emprendimiento. Tipos de emprendimiento. Características de la persona emprendedora.,,,,,,,,
SB,sb-pese3-a2,A.2,El equipo de trabajo.,,,,,,,,
SB,sb-pese3-a3,A.3,"El entorno. Entorno social, cultural, medioambiental.",,,,,,,,
SB,sb-pese3-a4,A.4,"Herramientas para conocer nuestro entorno: estadísticas, encuestas, observación. La búsqueda de información fiable y contrastada.",,,,,,,,
SB,sb-pese3-a5,A.5,"Necesidades. Herramientas para detectar necesidades, análisis DAFO.",,,,,,,,
SB,sb-pese3-a6,A.6,"La cobertura de las necesidades. La acción de administraciones, Organizaciones no Gubernamentales, asociaciones y entidades sin ánimo de lucro. Los Objetivos de Desarrollo Sostenible.",,,,,,,,
SB,sb-pese3-b1,B.1,"Propuesta de valor. Objetivos, definición de objetivos SMART. Cronograma.",,,,,,,,
SB,sb-pese3-b2,B.2,"Recursos clave: físicos, intelectuales, humanos y financieros.",,,,,,,,
SB,sb-pese3-b3,B.3,"Organización, funciones, división de tareas.",,,,,,,,
SB,sb-pese3-b4,B.4,Búsqueda de colaboradores y alianzas.,,,,,,,,
SB,sb-pese3-b5,B.5,Técnicas de exposición de proyectos. Herramientas informáticas y audiovisuales.,,,,,,,,
SB,sb-pese3-c1,C.1,Puesta en marcha y ejecución. La definición de procesos o procedimientos de producción de bienes y prestación de servicios.,,,,,,,,
SB,sb-pese3-c2,C.2,La medición de resultados. Diseño de encuestas de satisfacción y de herramientas de evaluación por parte del colectivo destinatario.,,,,,,,,
SB,sb-pese3-c3,C.3,El análisis de los resultados y medición de desviaciones.,,,,,,,,
SB,sb-pese3-c4,C.4,Detección de errores en el desarrollo del proyecto y propuestas de mejora.,,,,,,,,
SB,sb-pese3-c5,C.5,Valoración del equipo. Autoevaluación y coevaluación.,,,,,,,,
BB,bb-pese3-a,A,Equipo y entorno,,,,,,,,
BB,bb-pese3-b,B,Proyecto,,,,,,,,
BB,bb-pese3-c,C,"Ejecución, evaluación y control",,,,,,,,
