type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8
SC,sc-dig4-4,CEs 4,"Ejercer una ciudadanía digital crítica, conociendo las posibles acciones que realizar en la red, e identificando sus repercusiones, para hacer un uso activo, responsable y ético de la tecnología.",od-cd3,od-cd4,od-cpsaa1,od-cc1,od-cc2,od-cc3,od-cc4,od-ce1
EC,ec-dig4-1.1,1.1,Conectar dispositivos y gestionar redes locales aplicando los conocimientos y procesos asociados a sistemas de comunicación alámbrica e inalámbrica con una actitud proactiva.,,,,,,,,
EC,ec-dig4-1.2,1.2,Instalar y mantener sistemas operativos configurando sus características en función de sus necesidades personales.,,,,,,,,
EC,ec-dig4-1.3,1.3,"Identificar y resolver problemas técnicos sencillos analizando componentes y funciones de los dispositivos digitales, evaluando las soluciones de manera crítica y reformulando el procedimiento, en caso necesario.",,,,,,,,
EC,ec-dig4-2.1,2.1,"Gestionar el aprendizaje en el ámbito digital, configurando el entorno personal de aprendizaje mediante la integración de recursos digitales de manera autónoma.",,,,,,,,
EC,ec-dig4-2.2,2.2,"Buscar, seleccionar y archivar información en función de sus necesidades haciendo uso de las herramientas del entorno personal de aprendizaje con sentido crítico y siguiendo normas básicas de seguridad en la red.",,,,,,,,
EC,ec-dig4-2.3,2.3,"Crear, programar, integrar y reelaborar contenidos digitales de forma individual o colectiva, seleccionando las herramientas más apropiadas para generar nuevo conocimiento y contenidos digitales de manera creativa, respetando derechos de autor y licencias.",,,,,,,,
EC,ec-dig4-2.4,2.4,"Interactuar en espacios virtuales de comunicación y plataformas de aprendizaje colaborativo, compartiendo y publicando información y datos, adaptándose a diferentes audiencias con una actitud participativa y respetuosa.",,,,,,,,
EC,ec-dig4-3.1,3.1,"Proteger los datos personales y la huella digital generada en Internet, configurando las condiciones de privacidad de las redes sociales y espacios virtuales de trabajo.",,,,,,,,
EC,ec-dig4-3.2,3.2,"Configurar y actualizar contraseñas, sistemas operativos y antivirus de forma periódica en los distintos dispositivos digitales de uso habitual.",,,,,,,,
EC,ec-dig4-3.3,3.3,"Identificar y saber reaccionar ante situaciones que representan una amenaza en la red, escogiendo la mejor solución entre diversas opciones, desarrollando prácticas saludables y seguras, y valorando el bienestar físico y mental, tanto personal como colectivo.",,,,,,,,
EC,ec-dig4-4.1,4.1,"Hacer un uso ético de los datos y las herramientas digitales, aplicando las normas de etiqueta digital y respetando la privacidad y las licencias de uso y propiedad intelectual en la comunicación, colaboración y participación activa en la red.",,,,,,,,
EC,ec-dig4-4.2,4.2,"Reconocer las aportaciones de las tecnologías digitales en las gestiones administrativas y el comercio electrónico, siendo consciente de la brecha social de acceso, uso y aprovechamiento de dichas tecnologías para diversos colectivos.",,,,,,,,
EC,ec-dig4-4.3,4.3,"Valorar la importancia de la oportunidad, facilidad y libertad de expresión que suponen los medios digitales conectados, analizando de forma crítica los mensajes que se reciben y transmiten teniendo en cuenta su objetividad, ideología, intencionalidad, sesgos y caducidad.",,,,,,,,
EC,ec-dig4-4.4,4.4,"Analizar la necesidad y los beneficios globales de un uso y desarrollo ecosocialmente responsable de las tecnologías digitales, teniendo en cuenta criterios de accesibilidad, sostenibilidad e impacto.",,,,,,,,
SB,sb-dig4-a1,A.1,"Arquitectura de ordenadores: elementos, montaje, configuración y resolución de problemas.",,,,,,,,
SB,sb-dig4-a2,A.2,Sistemas operativos: instalación y configuración de usuario.,,,,,,,,
SB,sb-dig4-a3,A.3,Sistemas de comunicación e Internet: dispositivos de red y funcionamiento. Procedimiento de configuración de una red doméstica y conexión de dispositivos.,,,,,,,,
SB,sb-dig4-a4,A.4,Dispositivos conectados (internet de las cosas y wearables): configuración y conexión de dispositivos.,,,,,,,,
SB,sb-dig4-b1,B.1,"Búsqueda, selección y archivo de información.",,,,,,,,
SB,sb-dig4-b2,B.2,"Edición y creación de contenidos: aplicaciones de productividad, desarrollo de aplicaciones sencillas para dispositivos móviles y web, realidad virtual, aumentada y mixta.",,,,,,,,
SB,sb-dig4-b3,B.3,Comunicación y colaboración en red.,,,,,,,,
SB,sb-dig4-b4,B.4,Publicación y difusión responsable en redes.,,,,,,,,
SB,sb-dig4-c1,C.1,"Seguridad de dispositivos: medidas preventivas y correctivas para hacer frente a riesgos, amenazas y ataques a dispositivos.",,,,,,,,
SB,sb-dig4-c2,C.2,"Seguridad y protección de datos: identidad, reputación digital, privacidad y huella digital. Medidas preventivas en la configuración de redes sociales y la gestión de identidades virtuales con especial atención a las institucionales.",,,,,,,,
SB,sb-dig4-c3,C.3,"Seguridad en la salud física y mental. Riesgos y amenazas al bienestar personal. Opciones de respuesta y prácticas de uso saludable. Situaciones de violencia y de riesgo en la red (ciberacoso, sextorsión, acceso a contenidos inadecuados, dependencia tecnológica, etc.).",,,,,,,,
SB,sb-dig4-d1,D.1,"Interactividad en la red: libertad de expresión, etiqueta digital, propiedad intelectual y licencias de uso.",,,,,,,,
SB,sb-dig4-d2,D.2,"Educación mediática: periodismo digital, blogosfera, estrategias comunicativas y uso crítico de la red. Herramientas para detectar noticias falsas y fraudes.",,,,,,,,
SB,sb-dig4-d3,D.3,"Gestiones administrativas: servicios públicos en línea, registros digitales y certificados oficiales.",,,,,,,,
SB,sb-dig4-d4,D.4,"Comercio electrónico: facturas digitales, formas de pago y criptomonedas.",,,,,,,,
SB,sb-dig4-d5,D.5,"Ética en el uso de datos y herramientas digitales: inteligencia artificial, sesgos algorítmicos e ideológicos, obsolescencia programada, soberanía tecnológica y digitalización sostenible.",,,,,,,,
SB,sb-dig4-d6,D.6,Activismo en línea: plataformas de iniciativa ciudadana y cibervoluntariado y comunidades de hardware y software libres.,,,,,,,,
BB,bb-dig4-a,A,"Dispositivos digitales, sistemas operativos y de comunicación",,,,,,,,
BB,bb-dig4-b,B,Digitalización del entorno personal de aprendizaje,,,,,,,,
BB,bb-dig4-c,C,Seguridad y bienestar digital,,,,,,,,
BB,bb-dig4-d,D,Ciudadanía digital crítica.,,,,,,,,
