type,id,code,description,link1,link2,link3,link4,link5,link6,link7,link8,link9
OD,od-cd2,CD2,"Gestiona y utiliza su entorno personal digital de aprendizaje para construir conocimiento y crear contenidos digitales, mediante estrategias de tratamiento de la información y el uso de diferentes herramientas digitales, seleccionando y configurando la más adecuada en función de la tarea y de sus necesidades de aprendizaje permanente.",kc-cd,,,,,,,,
OD,od-cd3,CD3,"Se comunica, participa, colabora e interactúa compartiendo contenidos, datos e información mediante herramientas o plataformas virtuales, y gestiona de manera responsable sus acciones, presencia y visibilidad en la red, para ejercer una ciudadanía digital activa, cívica y reflexiva.",kc-cd,,,,,,,,
OD,od-cpsaa4,CPSAA4,"Realiza autoevaluaciones sobre su proceso de aprendizaje, buscando fuentes fiables para validar, sustentar y contrastar la información y para obtener conclusiones relevantes.",kc-cpsaa,,,,,,,,
OD,od-cc3,CC3,"Comprende y analiza problemas éticos fundamentales y de actualidad, considerando críticamente los valores propios y ajenos, y desarrollando juicios propios para afrontar la controversia moral con actitud dialogante, argumentativa, respetuosa y opuesta a cualquier tipo de discriminación o violencia.",kc-cc,,,,,,,,
OD,od-ccl3,CCL3,"Localiza, selecciona y contrasta de manera progresivamente autónoma información procedente de diferentes fuentes, evaluando su fiabilidad y pertinencia en función de los objetivos de lectura y evitando los riesgos de manipulación y desinformación, y la integra y transforma en conocimiento para comunicarla adoptando un punto de vista creativo, crítico y personal a la par que respetuoso con la propiedad intelectual.",kc-ccl,,,,,,,,
OD,od-ce1,CE1,"Analiza necesidades y oportunidades y afronta retos con sentido crítico, haciendo balance de su sostenibilidad, valorando el impacto que puedan suponer en el entorno, para presentar ideas y soluciones innovadoras, éticas y sostenibles, dirigidas a crear valor en el ámbito personal, social, educativo y profesional.",kc-ce,,,,,,,,
OD,od-stem4,STEM4,"Interpreta y transmite los elementos más relevantes de procesos, razonamientos, demostraciones, métodos y resultados científicos, matemáticos y tecnológicos de forma clara y precisa y en diferentes formatos (gráficos, tablas, diagramas, fórmulas, esquemas, símbolos...), aprovechando de forma crítica la cultura digital e incluyendo el lenguaje matemático-formal con ética y responsabilidad, para compartir y construir nuevos conocimientos.",kc-stem,,,,,,,,
OD,od-cd1,CD1,"Realiza búsquedas en Internet atendiendo a criterios de validez, calidad, actualidad y fiabilidad, seleccionando los resultados de manera crítica y archivándolos, para recuperarlos, referenciarlos y reutilizarlos, respetando la propiedad intelectual.",kc-cd,,,,,,,,
OD,od-cpsaa5,CPSAA5,[Pendiente: no definido en el Anexo I del Decreto 59/2022],kc-cpsaa,,,,,,,,
OD,od-cd4,CD4,"Identifica riesgos y adopta medidas preventivas al usar las tecnologías digitales para proteger los dispositivos, los datos personales, la salud y el medioambiente, y para tomar conciencia de la importancia y necesidad de hacer un uso crítico, legal, seguro, saludable y sostenible de dichas tecnologías.",kc-cd,,,,,,,,
OD,od-ce3,CE3,"Desarrolla el proceso de creación de ideas y soluciones valiosas y toma decisiones, de manera razonada, utilizando estrategias ágiles de planificación y gestión, y reflexiona sobre el proceso realizado y el resultado obtenido, para llevar a término el proceso de creación de prototipos innovadores y de valor, considerando la experiencia como una oportunidad para aprender.",kc-ce,,,,,,,,
OD,od-ccl4,CCL4,"Lee con autonomía obras diversas adecuadas a su edad, seleccionando las que mejor se ajustan a sus gustos e intereses; aprecia el patrimonio literario como cauce privilegiado de la experiencia individual y colectiva; y moviliza su propia experiencia biográfica y sus conocimientos literarios y culturales para construir y compartir su interpretación de las obras y para crear textos de intención literaria de progresiva complejidad.",kc-ccl,,,,,,,,
OD,od-cpsaa1,CPSAA1,"Regula y expresa sus emociones, fortaleciendo el optimismo, la resiliencia, la autoeficacia y la búsqueda de propósito y motivación hacia el aprendizaje, para gestionar los retos y cambios y armonizarlos con sus propios objetivos.",kc-cpsaa,,,,,,,,
OD,od-ccec2,CCEC2,"Disfruta, reconoce y analiza con autonomía las especificidades e intencionalidades de las manifestaciones artísticas y culturales más destacadas del patrimonio, distinguiendo los medios y soportes, así como los lenguajes y elementos técnicos que las caracterizan.",kc-ccec,,,,,,,,
OD,od-ccec4,CCEC4,"Conoce, selecciona y utiliza con creatividad diversos medios y soportes, así como técnicas plásticas, visuales, audiovisuales, sonoras o corporales, para la creación de productos artísticos y culturales, tanto de forma individual como colaborativa, identificando oportunidades de desarrollo personal, social y laboral, así como de emprendimiento.",kc-ccec,,,,,,,,
OD,od-stem2,STEM2,"Utiliza el pensamiento científico para entender y explicar los fenómenos que ocurren a su alrededor, confiando en el conocimiento como motor de desarrollo, planteándose preguntas y comprobando hipótesis mediante la experimentación y la indagación, utilizando herramientas e instrumentos adecuados, apreciando la importancia de la precisión y la veracidad y mostrando una actitud crítica acerca del alcance y las limitaciones de la ciencia.",kc-stem,,,,,,,,
OD,od-cpsaa3,CPSAA3,"Comprende proactivamente las perspectivas y las experiencias de las demás personas y las incorpora a su aprendizaje, para participar en el trabajo en grupo, distribuyendo y aceptando tareas y responsabilidades de manera equitativa y empleando estrategias cooperativas.",kc-cpsaa,,,,,,,,
SC,sc-lcl3-1,CEs 1,"Describir y apreciar la diversidad lingüística del mundo a partir del reconocimiento de las lenguas del alumnado y la realidad plurilingüe y pluricultural de España, analizando el origen y desarrollo sociohistórico de sus lenguas y las características de las principales variedades dialectales del español, para favorecer la reflexión interlingüística, combatir los estereotipos y prejuicios lingüísticos y valorar esta diversidad como fuente de riqueza cultural.",od-ccl1,od-ccl5,od-cp2,od-cp3,od-cc1,od-cc2,od-ccec1,od-ccec3,
SC,sc-lcl3-2,CEs 2,"Comprender e interpretar textos orales y multimodales recogiendo el sentido general y la información más relevante, identificando el punto de vista y la intención del emisor y valorando su fiabilidad, su forma y su contenido, para construir conocimiento, formarse opinión y ensanchar las posibilidades de disfrute y ocio.",od-ccl2,od-cp2,od-stem1,od-cd2,od-cd3,od-cpsaa4,od-cc3,,
SC,sc-lcl3-3,CEs 3,"Producir textos orales y multimodales con fluidez, coherencia, cohesión y registro adecuado, atendiendo a las convenciones propias de los diferentes géneros discursivos, y participar en interacciones orales con actitud cooperativa y respetuosa, tanto para construir conocimiento y establecer vínculos personales como para intervenir de manera activa e informada en diferentes contextos sociales.",od-ccl1,od-ccl3,od-ccl5,od-cp2,od-stem1,od-cd2,od-cd3,od-cc2,od-ce1
SC,sc-lcl3-4,CEs 4,"Comprender, interpretar y valorar textos escritos, con sentido crítico y diferentes propósitos de lectura, reconociendo el sentido global y las ideas principales y secundarias, identificando la intención del emisor, reflexionando sobre el contenido y la forma y evaluando su calidad y fiabilidad, para dar respuesta a necesidades e intereses comunicativos diversos y para construir conocimiento.",od-ccl2,od-ccl3,od-ccl5,od-cp2,od-stem4,od-cd1,od-cpsaa4,od-cc3,
SC,sc-lcl3-5,CEs 5,"Producir textos escritos y multimodales coherentes, cohesionados, adecuados y correctos atendiendo a las convenciones propias del género",od-ccl1,od-ccl3,od-ccl5,od-stem1,od-cd2,od-cd3,od-cpsaa5,od-cc2,
SC,sc-lcl3-6,CEs 6,"Seleccionar y contrastar información procedente de diferentes fuentes de manera progresivamente autónoma, evaluando su fiabilidad y pertinencia en función de los objetivos de lectura y evitando los riesgos de manipulación y desinformación, e integrarla y transformarla en conocimiento para comunicarla, adoptando un punto de vista crítico y personal a la par que respetuoso con la propiedad intelectual.",od-ccl3,od-cd1,od-cd2,od-cd3,od-cd4,od-cpsaa4,od-cc2,od-ce3,
SC,sc-lcl3-7,CEs 7,"Seleccionar y leer de manera progresivamente autónoma obras diversas como fuente de placer y conocimiento, configurando un itinerario lector que se evolucione en cuanto a diversidad, complejidad y calidad de las obras, y compartir experiencias de lectura, para construir la propia identidad lectora y disfrutar de la dimensión social de la lectura.",od-ccl1,od-ccl4,od-cd3,od-cpsaa1,od-ccec1,od-ccec2,od-ccec3,,
SC,sc-lcl3-8,CEs 8,"Leer, interpretar y valorar obras o fragmentos literarios del patrimonio nacional y universal, utilizando un metalenguaje específico y movilizando la experiencia biográfica y los conocimientos literarios y culturales para establecer vínculos entre textos diversos y con otras manifestaciones artísticas para conformar un mapa cultural, para ensanchar las posibilidades de disfrute de la literatura y crear textos de intención literaria.",od-ccl1,od-ccl4,od-cc1,od-ccec1,od-ccec2,od-ccec3,od-ccec4,,
SC,sc-lcl3-9,CEs 9,"Movilizar el conocimiento sobre la estructura de la lengua y sus usos y reflexionar de manera progresivamente autónoma sobre las elecciones lingüísticas y discursivas, con la terminología adecuada, para desarrollar la conciencia lingüística, aumentar el repertorio comunicativo y mejorar las destrezas tanto de producción oral y escrita como de comprensión e interpretación crítica.",od-ccl1,od-ccl2,od-cp2,od-stem1,od-stem2,od-cpsaa5,,,
SC,sc-lcl3-10,CEs 10,"Poner las propias prácticas comunicativas al servicio de la convivencia democrática, la resolución dialogada de los conflictos y la igualdad de derechos de todas las personas, utilizando un lenguaje no discriminatorio y desterrando los abusos de poder a través de la palabra para favorecer un uso no solo eficaz sino también ético y democrático del lenguaje.",od-ccl1,od-ccl5,od-cp3,od-cd3,od-cpsaa3,od-cc1,od-cc2,od-cc3,
EC,ec-lcl3-1.1,1.1,"Reconocer las lenguas de España y las variedades dialectales del español, con especial atención a la lengua asturiana, identificando algunas nociones básicas de las lenguas, tanto de España como familiares del alumnado, y contrastando algunos de sus rasgos en manifestaciones orales, escritas y multimodales.",,,,,,,,,
EC,ec-lcl3-1.2,1.2,"Identificar y reflexionar sobre prejuicios y estereotipos lingüísticos adoptando una actitud de respeto y valoración de la riqueza cultural, lingüística y dialectal, a partir de la observación de la diversidad lingüística del entorno asturiano.",,,,,,,,,
EC,ec-lcl3-2.1,2.1,"Comprender el sentido global, la estructura, la información más relevante en función de las necesidades comunicativas y la intención del emisor en textos orales y multimodales sencillos de diferentes ámbitos, analizando la interacción entre los diferentes códigos.",,,,,,,,,
EC,ec-lcl3-2.2,2.2,"Valorar la forma y el contenido de textos orales y multimodales sencillos, evaluando su calidad, fiabilidad e y la idoneidad del canal utilizado, así como la eficacia de los procedimientos comunicativos empleados.",,,,,,,,,
EC,ec-lcl3-3.1,3.1,"Realizar narraciones y exposiciones orales sencillas con diferente grado de planificación sobre temas de interés educativo ajustándose a las convenciones propias de los diversos géneros discursivos, con fluidez, coherencia, cohesión y el registro adecuado, en diferentes soportes y utilizando de manera eficaz recursos verbales y no verbales.",,,,,,,,,
EC,ec-lcl3-3.2,3.2,"Participar de manera activa y adecuada en interacciones orales informales, en el trabajo en equipo y en situaciones orales formales de carácter dialogado, con actitudes de escucha activa y estrategias de cooperación conversacional y cortesía lingüística.",,,,,,,,,
EC,ec-lcl3-4.1,4.1,"Comprender e interpretar el sentido global, la estructura, la información más relevante y la intención del emisor de textos escritos y multimodales sencillos de diferentes ámbitos que respondan a diferentes propósitos de lectura, realizando las inferencias necesarias.",,,,,,,,,
EC,ec-lcl3-4.2,4.2,"Valorar la forma y el contenido de textos sencillos evaluando su calidad, fiabilidad e idoneidad del canal utilizado, así como la eficacia de los procedimientos comunicativos empleados.",,,,,,,,,
EC,ec-lcl3-5.1,5.1,"Planificar la redacción de textos escritos y multimodales sencillos, atendiendo a la situación comunicativa, a la persona destinataria, al propósito y al canal; redactar borradores y revisarlos con ayuda del diálogo entre iguales e instrumentos de consulta, y presentar un texto final coherente, cohesionado y con el registro adecuado.",,,,,,,,,
EC,ec-lcl3-5.2,5.2,"Incorporar procedimientos básicos para enriquecer los textos, atendiendo a aspectos discursivos, lingüísticos y de estilo, con precisión léxica y corrección ortográfica y gramatical.",,,,,,,,,
EC,ec-lcl3-6.1,6.1,"Localizar, seleccionar y contrastar de manera progresivamente autónoma información procedente de diferentes fuentes, calibrando su fiabilidad y pertinencia en función de los objetivos de lectura; organizarla e integrarla en esquemas propios, y reelaborarla y comunicarla de manera creativa adoptando un punto de vista crítico y respetando los principios de propiedad intelectual.",,,,,,,,,
EC,ec-lcl3-6.2,6.2,"Elaborar trabajos de investigación de manera progresivamente autónoma en diferentes soportes sobre diferentes temas de interés académico, personal o social a partir de la información seleccionada.",,,,,,,,,
EC,ec-lcl3-6.3,6.3,"Adoptar hábitos de uso crítico, seguro, sostenible y saludable de las tecnologías digitales en relación a la búsqueda y la comunicación de la información.",,,,,,,,,
EC,ec-lcl3-7.1,7.1,"Elegir y leer textos a partir de preselecciones guiándose por los propios gustos, intereses y necesidades, dejando constancia del propio itinerario lector y de la experiencia de lectura.",,,,,,,,,
EC,ec-lcl3-7.2,7.2,Compartir la experiencia de lectura en soportes diversos relacionando el sentido de la obra con la propia experiencia biográfica y lectora.,,,,,,,,,
EC,ec-lcl3-8.1,8.1,"Explicar y argumentar, con la ayuda de pautas y modelos, la interpretación de las obras leídas a partir del análisis de las relaciones internas de sus elementos constitutivos con el sentido de la obra, atendiendo a la configuración de los géneros y subgéneros literarios.",,,,,,,,,
EC,ec-lcl3-8.2,8.2,"Establecer de manera guiada vínculos argumentados entre los textos leídos y otros textos escritos, orales o multimodales, así como con otras manifestaciones artísticas y culturales en función de temas, tópicos, estructuras, lenguaje y valores éticos y estéticos, mostrando la implicación y la respuesta subjetiva de la persona que lee.",,,,,,,,,
EC,ec-lcl3-8.3,8.3,"Crear textos personales o colectivos con intención literaria y conciencia de estilo, en distintos soportes y con ayuda de otros lenguajes artísticos y audiovisuales, a partir de la lectura de obras o fragmentos significativos en los que se empleen las convenciones formales de los diversos géneros y estilos literarios.",,,,,,,,,
EC,ec-lcl3-9.1,9.1,"Revisar los propios textos de manera guiada y hacer propuestas de mejora argumentando los cambios a partir de la reflexión metalingüística e interlingüística y con un metalenguaje específico, e identificar y subsanar algunos problemas de comprensión lectora utilizando los conocimientos explícitos sobre la lengua y su uso.",,,,,,,,,
EC,ec-lcl3-9.2,9.2,"Explicar y argumentar la interrelación entre el propósito comunicativo y las elecciones lingüísticas del emisor, así como sus efectos en el receptor, utilizando el conocimiento explícito de la lengua y un metalenguaje específico.",,,,,,,,,
EC,ec-lcl3-9.3,9.3,"Formular generalizaciones sobre aspectos básicos del funcionamiento de la lengua a partir de la observación, la comparación y la transformación de enunciados, así como de la formulación de hipótesis y la búsqueda de contraejemplos utilizando un metalenguaje específico y consultando de manera guiada diccionarios, manuales y gramáticas.",,,,,,,,,
EC,ec-lcl3-10.1,10.1,"Identificar y desterrar los usos discriminatorios de la lengua, los abusos de poder a través de la palabra y los usos manipuladores del lenguaje a partir de la reflexión y el análisis de los elementos lingüísticos, textuales y discursivos utilizados, así como de los elementos no verbales que rigen la comunicación entre las personas.",,,,,,,,,
EC,ec-lcl3-10.2,10.2,Utilizar estrategias para la resolución dialogada de los conflictos y la búsqueda de consensos tanto en el ámbito personal como educativo y social.,,,,,,,,,
SB,sb-lcl3-a1,A.1,Análisis de la biografía lingüística propia.,,,,,,,,,
SB,sb-lcl3-a2,A.2,"Comparación de rasgos de las principales variedades dialectales del español, con especial atención a la lengua asturiana.",,,,,,,,,
SB,sb-lcl3-a3,A.3,"Diferencias entre los rasgos propios de las variedades dialectales (fónicos, gramaticales y léxicos), incidiendo en los propios de la lengua asturiana.",,,,,,,,,
SB,sb-lcl3-a4,A.4,"Exploración y cuestionamiento de prejuicios y estereotipos lingüísticos. Los fenómenos del contacto entre lenguas: bilingüismo, préstamos, interferencias.",,,,,,,,,
SB,sb-lcl3-a5,A.5,"Indagación en torno a los derechos lingüísticos, adoptando una actitud de respeto y valoración de la riqueza cultural, lingüística y dialectal y prestando especial atención a los derechos lingüísticos de la lengua asturiana.",,,,,,,,,
SB,sb-lcl3-b1,B.1,Componentes del hecho comunicativo: grado de formalidad de la situación y carácter público o privado; distancia social entre quienes intervienen en un acto de habla; propósitos comunicativos e interpretación de intenciones; canal de comunicación y elementos no verbales de la comunicación.,,,,,,,,,
SB,sb-lcl3-b2,B.2,"Secuencias textuales básicas, con especial atención a las expositivas.",,,,,,,,,
SB,sb-lcl3-b3,B.3,"Propiedades textuales: coherencia, cohesión y adecuación.",,,,,,,,,
SB,sb-lcl3-b4,B.4,"Géneros discursivos propios del ámbito personal: la conversación, con especial atención a los actos de habla que amenazan la imagen de quienes intervienen en un acto de habla (la discrepancia, la queja, la orden, la reprobación).",,,,,,,,,
SB,sb-lcl3-b5,B.5,Géneros discursivos propios del ámbito social. Redes sociales y medios de comunicación.,,,,,,,,,
SB,sb-lcl3-b6,B.6,"Interacción oral y escrita de carácter informal y formal. Cooperación conversacional y cortesía lingüística. Escucha activa, asertividad y resolución dialogada de los conflictos.",,,,,,,,,
SB,sb-lcl3-b7,B.7,"Comprensión oral: sentido global del texto y relación entre sus partes, retención de la información relevante. La intención del emisor. Detección de usos discriminatorios del lenguaje verbal y no verbal. Valoración de la forma y el contenido de los textos orales y multimodales, evaluando la eficacia de los procedimientos comunicativos empleados.",,,,,,,,,
SB,sb-lcl3-b8,B.8,"Producción oral formal. Planificación y búsqueda de información, textualización y revisión. Adecuación a la audiencia y al tiempo de exposición. Elementos no verbales.",,,,,,,,,
SB,sb-lcl3-b9,B.9,Comprensión lectora: sentido global del texto y relación entre sus partes. La intención del emisor. Detección de usos discriminatorios del lenguaje verbal e icónico. Valoración crítica del contenido y la forma de los textos evaluando su calidad y fiabilidad.,,,,,,,,,
SB,sb-lcl3-b10,B.10,"Producción escrita. Planificación, redacción, revisión y edición en diferentes soportes. Propiedad léxica. Usos de la escritura para la organización del pensamiento: toma de notas, esquemas, mapas conceptuales, definiciones, resúmenes, etc.",,,,,,,,,
SB,sb-lcl3-b11,B.11,"Alfabetización informacional: Búsqueda y selección de la información en medios digitales y convencionales con criterios de fiabilidad, calidad y pertinencia; análisis y reorganización de la información en esquemas propios y transformación en conocimiento; comunicación y difusión de manera creativa. Utilización de plataformas virtuales para la realización de proyectos escolares.",,,,,,,,,
SB,sb-lcl3-b12,B.12,La expresión de la subjetividad en textos de carácter expositivo. Identificación y uso de las variaciones de las formas deícticas (fórmulas de confianza y cortesía) en relación con las situaciones de comunicación.,,,,,,,,,
SB,sb-lcl3-b13,B.13,Recursos lingüísticos para adecuar el registro a la situación de comunicación.,,,,,,,,,
SB,sb-lcl3-b14,B.14,"Mecanismos de cohesión. Conectores textuales distributivos, de orden, contraste, explicación. Mecanismos gramaticales y léxicos.",,,,,,,,,
SB,sb-lcl3-b15,B.15,Uso coherente de las formas verbales en los textos. Correlación temporal en textos orales y escritos.,,,,,,,,,
SB,sb-lcl3-b16,B.16,"Corrección lingüística y revisión ortográfica y gramatical de los textos. Uso de diccionarios, manuales de consulta y de correctores ortográficos en soporte analógico o digital.",,,,,,,,,
SB,sb-lcl3-b17,B.17,Los signos de puntuación como mecanismo organizador del texto escrito. Su relación con el significado.,,,,,,,,,
SB,sb-lcl3-c1,C.1,Implicación en la lectura de forma progresivamente autónoma y reflexión sobre los textos leídos y sobre la propia práctica de lectura.,,,,,,,,,
SB,sb-lcl3-c2,C.2,"Selección, de manera progresivamente autónoma, de obras variadas que incluyan autoras y autores a partir de la utilización autónoma de la biblioteca escolar y pública disponible.",,,,,,,,,
SB,sb-lcl3-c3,C.3,Participación activa en actos culturales vinculados con el circuito literario y lector.,,,,,,,,,
SB,sb-lcl3-c4,C.4,Estrategias de toma de conciencia y verbalización de los propios gustos e identidad lectora.,,,,,,,,,
SB,sb-lcl3-c5,C.5,Expresión de la experiencia lectora y de diferentes formas de apropiación.,,,,,,,,,
SB,sb-lcl3-c6,C.6,"Estrategias para la recomendación de las lecturas en soportes variados o bien oralmente entre iguales, enmarcando de manera básica las obras en los géneros y subgéneros literarios.",,,,,,,,,
SB,sb-lcl3-c7,C.7,"Lectura de obras relevantes del patrimonio literario nacional y universal (desde las primeras manifestaciones literarias al siglo XVIII) inscritas en itinerarios temáticos o de género, que incluyan la presencia de autoras y autores.",,,,,,,,,
SB,sb-lcl3-c8,C.8,Estrategias de construcción compartida de la interpretación de las obras. Conversaciones literarias.,,,,,,,,,
SB,sb-lcl3-c9,C.9,Relación entre los elementos constitutivos del género literario y la construcción del sentido de la obra. Efectos de sus recursos expresivos en la recepción.,,,,,,,,,
SB,sb-lcl3-c10,C.10,"Estrategias de utilización de información sociohistórica, cultural y artística básica para construir la interpretación de las obras literarias (desde las primeras manifestaciones literarias al siglo XVIII)",,,,,,,,,
SB,sb-lcl3-c11,C.11,"Relación y comparación de los textos leídos con otros textos orales, escritos o multimodales, con otras manifestaciones artísticas y culturales y con las nuevas formas de ficción en función de temas, tópicos, estructuras y lenguajes. Elementos de continuidad y ruptura.",,,,,,,,,
SB,sb-lcl3-c12,C.12,"Estrategias para interpretar obras y fragmentos literarios a partir de la integración de los diferentes aspectos analizados y atendiendo a los valores culturales, éticos y estéticos presentes en los textos. Lectura con perspectiva de género (desde las primeras manifestaciones literarias al siglo XVIII)",,,,,,,,,
SB,sb-lcl3-c13,C.13,Procesos de indagación en torno a las obras leídas que promuevan el interés por construir la interpretación de las obras y establecer conexiones entre textos.,,,,,,,,,
SB,sb-lcl3-c14,C.14,"Lectura expresiva, dramatización y recitación de los textos atendiendo a los procesos de comprensión, apropiación y oralización implicados.",,,,,,,,,
SB,sb-lcl3-c15,C.15,"Creación de textos personales o colectivos, en distintos soportes, a partir de la apropiación de las convenciones del lenguaje literario y en referencia a modelos dados (imitación, transformación, continuación, etc.).",,,,,,,,,
SB,sb-lcl3-d1,D.1,Estrategias de construcción guiada de conclusiones propias sobre el sistema lingüístico. Observación y clasificación de unidades comunicativas.,,,,,,,,,
SB,sb-lcl3-d2,D.2,Observación de las diferencias relevantes e intersecciones entre lengua oral y lengua escrita atendiendo a aspectos sintácticos y léxicos.,,,,,,,,,
SB,sb-lcl3-d3,D.3,"Reconocimiento de la lengua como sistema y de sus unidades básicas teniendo en cuenta los diferentes niveles: el sonido y sistema de escritura, las palabras (forma y significado), su organización en el discurso (orden de las palabras, componentes de las oraciones o conexión entre los significados).",,,,,,,,,
SB,sb-lcl3-d4,D.4,Distinción entre la forma (categoría gramatical) y la función de las palabras (funciones sintácticas de la oración simple) y consolidación de los procedimientos léxicos (afijos) y sintácticos para el cambio de categoría.,,,,,,,,,
SB,sb-lcl3-d5,D.5,Relación entre los esquemas semántico y sintáctico de la oración simple. Observación y uso de la terminología sintáctica necesaria.,,,,,,,,,
SB,sb-lcl3-d6,D.6,"Procedimientos de adquisición y formación de palabras. Reflexión sobre los cambios en su significado, las relaciones semánticas entre palabras, teniendo una especial atención a la reflexión sobre el uso no discriminatorio del lenguaje y los usos manipulativos del mismo.",,,,,,,,,
SB,sb-lcl3-d7,D.7,Estrategias de uso progresivamente autónomo de diccionarios y manuales de gramática para obtener información gramatical básica.,,,,,,,,,
